BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
TIRUPPUR,"Plantation Crops",2013,4,5,Coconut,COIMBATORE,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Root wilt Disease in coconut","Pseudomonas fluorescence 50g  Trichoderma viride 50g  Cowdung 5kg tree",11.0018,76.9628
ORATTANADU,"Plantation Crops",2013,3,13,Coconut,THANJAVUR,75,KHARIF,HORTICULTURE,TAMILNADU,"Root wilt Disease","Pseudomonas fluorescence 50g  Trichoderma viride 50g  Cowdung 5kg tree",10.659,79.2014
ALANGULAM,"Plantation Crops",2013,6,15,Coconut,TIRUNELVELI,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Root wilt Disease in coconut","Pseudomonas fluorescence 50g  Trichoderma viride 50g  Cowdung 5kg tree",8.72031,77.7075
KURUNTHANCODE,"Plantation Crops",2013,8,11,Coconut,"KANNIYA KUMARI","Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"root wilt disease in coconut","Apply pseudomonas fluorescence 50g  Trichoderma viride 50g  Cowdung 5kg tree",10.9094,78.3665
SHANARPATTI,"Plantation Crops",2013,3,13,Coconut,DINDIGUL,75,KHARIF,HORTICULTURE,TAMILNADU,"Root wilt Disease","Pseudomonas fluorescence 50g  Trichoderma viride 50g  Cowdung 5kg tree",10.4257,77.8157
KHORDHA,"Plantation Crops",2014,2,9,Coconut,KHORDHA,nan,nan,HORTICULTURE,ODISHA,"Root wilt Disease","Calyxin Root Feeding Calyxin 2mlWater 100ml",20.0538,85.5023
MALA,"Plantation Crops",2015,4,21,Coconut,THRISSUR,"Plant Protection",nan,HORTICULTURE,KERALA,"root wilt disease","apply contaf 1 ml litre",10.527,76.2146
THALIKKULAM,"Plantation Crops",2015,8,6,Coconut,THRISSUR,"Plant Protection",nan,HORTICULTURE,KERALA,"Coconut-Root wilt disease","Recommended for the soil application of Cowdung 50 kg neem cake 5 kgbone meal 20 kg and ash 12 kg per palm in a year",10.527,76.2146
KUNNAMANGALAM,"Plantation Crops",2015,8,9,Coconut,KOZHIKODE,"Plant Protection",nan,HORTICULTURE,KERALA,"coconut-root wilt disease","Recommended for the application of Neemcake 5 kg Cowdung 50 kg and ash 20 kg per palm in a year",11.2451,75.7755
KANNUR,"Plantation Crops",2015,5,5,Coconut,KANNUR,"Plant Protection",nan,HORTICULTURE,KERALA,"root wilt disease","apply contaf 2mllitre",11.8764,75.3738
HARIPPAD,"Plantation Crops",2016,12,18,Coconut,ALAPPUZHA,"Plant Protection",nan,HORTICULTURE,KERALA,"coconut root wilt diseases","recommended to Bordeaux Paste 100 g CuSo4  Dissolve in 500 ml of water and 100 g lime dissolve in another 500 ml of water  and slowly  add the CuSo4 Solution in lime solution note : prepared only in Plastic vessel",9.50066,76.4124
BHURBANDHA,"Plantation Crops",2019,8,27,Coconut,MARIGOAN,"Plant Protection",nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE ROOT WILT DISEASE",nan,26.4074,93.2551
ANTHIKKAD,"Plantation Crops",2020,6,20,Coconut,THRISSUR,"Plant Protection",nan,HORTICULTURE,KERALA,"Root wilt disease ","Recommended to apply Streptocycline 5 ml in 10 litre water Apply MOP potash 2 kg per palm per year ",10.527,76.2146
VAZHAKKULAM,"Plantation Crops",2021,1,17,Coconut,ERNAKULAM,"Plant Protection",nan,HORTICULTURE,KERALA,"Root wilt disease in coconut","Recommended to apply balanced fertilizerApply 1 - 2 kg of lime in June-JulyAfter 2 weeks apply Urea-500 g Rock phosphaterajphos-750 g and Muriate of potash-1 kg per mature coconut palmApply 500g of magnesium sulphate and apply 120g borax per treeEnsure proper irrigation and drainage facilitiesSpray Roger  Dimethoate 15 ml  liter in pots against pathogenic pests ",9.98408,76.2741
CHERPU,"Plantation Crops",2021,1,14,Coconut,THRISSUR,"Plant Protection",nan,HORTICULTURE,KERALA,"Management of root wilt disease in coconut","Recommended that remove severely affected coconut palms and seedlings from the fieldApply balanced fertilizer including organic manure and chemical fertilizersApply 1 - 2 kg of lime in JuneApply 05 - 1 kg of magnesium sulphate and 250 g of micronutrient mixture along with fertilizerEnsure proper irrigation and drainage facilitiesSpray Roger  Dimethoate 15 ml  liter in pots against pathogenic pests ",10.527,76.2146
IDUKKI,"Plantation Crops",2022,6,30,Coconut,IDUKKI,"Plant Protection",nan,HORTICULTURE,KERALA,"Asked about management of root wilt disease in coconut","Recommended to apply organic manures cattle or green manure  50 kg per palm per year Apply lime at 1kg per palm per year at 2 weeks ahead of fertilizer aplication Apply Magnesium sulphate MgSO4  100 gram per plant per yearInitial stage of the disease spray the crown and drench the basin with 500 ppm tetracycline 5 ml10 liter of water In heavily disease affected tracts rougue out all severely affected uneconomic adult palms yielding less than 10 nuts per year and all diseased palms in the pre-bearing age and replant with disease tolerant like CGD varieties  high yielding hybrids like Chandrasankara and CGD X WCT",9.81548,76.9992
CHAVAKKAD,"Plantation Crops",2022,12,22,Coconut,THRISSUR,"Plant Protection",nan,HORTICULTURE,KERALA,"Asked about the management of root wilt disease","Suggested to add organic manures cattle or green manure  50 kg per palm per year lime: 1 kg per palm per year and MgO or MgSO4 Magnesite  Magnesium source: 100 gram per plant per year in Onattukara region: 500 gramInitial stage of the disease spray the crown and drench the basin with 500 ppm tetracycline 5 ml10 liter of water",10.527,76.2146
CHAVAKKAD,"Plantation Crops",2023,2,15,Coconut,THRISSUR,"Plant Protection",nan,HORTICULTURE,KERALA,"Asked about management of Root wilt disease in Coconut","Root wilt disease can be controlled by imparting natural resistance and health to the palms through proper manuring and agronomic practices For vector control spray Dimethoate 15 ml per litre of waterRogue out palms that are affected severely by root wilt and yield less than 10 nuts  palm  yearReplant with disease tolerant material  high yielding hybrids Chandrasankara",10.527,76.2146
ITHIKKARA,"Plantation Crops",2023,2,16,Coconut,KOLLAM,"Plant Protection",nan,HORTICULTURE,KERALA,"Asked about management of Root wilt disease in Coconut","Root wilt disease can be controlled by imparting natural resistance and health to the palms through proper manuring and agronomic practices For vector control spray Dimethoate 15 ml per litre of waterRogue out palms that are affected severely by root wilt and yield less than 10 nuts  palm  yearReplant with disease tolerant material  high yielding hybrids Chandrasankara spray the crown and drench the basin with 500 ppm tetracycline 5 ml10 liter of water",8.88724,76.5909
ITHIKKARA,"Plantation Crops",2023,2,16,Coconut,KOLLAM,"Nutrient Management",nan,HORTICULTURE,KERALA,"Asked about management of Root wilt disease in Coconut","Also suggested to apply Magnesium sulphate 500 gram   Micro nutrient mixture 250gram per palm in addition to other disease management practices",8.88724,76.5909
ARANTANGI,"Plantation Crops",2023,4,29,Coconut,PUDUKKOTTAI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about coconut root wilt disease managment","           20     ",10.2903,78.8174
Udumalaipettai,"Plantation Crops",2023,10,6,Coconut,TIRUPUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about Root wilt Disease in Coconut ",":    :            ---0422-6611226        ",11.1672,77.3473
SULTANPET,"Plantation Crops",2023,11,3,Coconut,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about coconut root wilt disease management ",":  :   -0422-6611226",11.0018,76.9628
MADUKKARAI,"Plantation Crops",2024,3,9,Coconut,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about Coconut Root wilt Disease management "," :        :         -                -     -        -    50    5     ",11.0018,76.9628
MALA,"Plantation Crops",2024,8,13,Coconut,THRISSUR,"Plant Protection",nan,HORTICULTURE,KERALA,"Asked about the management of Root wilt disease in Coconut","   - - -          2   10                                   ",10.527,76.2146
"POLLACHI NORTH","Plantation Crops",2025,1,30,Coconut,COIMBATORE,"Plant Protection",,HORTICULTURE,TAMILNADU,"Asked about root wilt disease management in coconut","            50    5                          ",11.0018,76.9628
