BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
NAGAPPATTINAM,Cereals,2013,12,2,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"mealy bug in paddy","mealy bug in paddy : spray  profenophos 2 ml  lit of water",10.6026,79.7619
MANAMADURAI,Cereals,2013,5,15,"Paddy Dhan",SIVAGANGA,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"mealy bug in paddy","spray methyl dematon 2mllit of water",9.84869,78.487
CHETPUT,Cereals,2013,8,6,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"mealy bug in sugarcane","spray imidacloprid 2mlneem oil 3mlteepol 1mllit of water",12.4289,78.9992
TIRUVANNAMALAI,Cereals,2013,12,14,"Paddy Dhan",TIRUVANNAMALAI,"Post Harvest Preservation",KHARIF,AGRICULTURE,TAMILNADU,"paddy mealy bug","spray confidar 2 ml  acephate 2 glit",12.4289,78.9992
THOOTHUKKUDI,Cereals,2013,11,2,"Paddy Dhan",THOOTHUKUDI,"Field Preparation",JAYAD,AGRICULTURE,TAMILNADU,"mealy bug in mulbery","spray profenophos 2 ml lit of water",8.8457,77.9938
Udumalaipettai,Cereals,2013,9,5,"Paddy Dhan",TIRUPUR,Seeds,JAYAD,AGRICULTURE,TAMILNADU,"mealy bug attack","spray dichlorovas 2mllit",11.1672,77.3473
HARISHCHANDRAPUR-II,Cereals,2013,5,11,"Paddy Dhan",MALDAH,"Plant Protection",RABI,AGRICULTURE,"WEST BENGAL","MEALY BUG","SPRAY DIMETHOATE  2MLL OF WATER",25.0977,88.1262
KASHIPUR,Cereals,2013,10,10,"Paddy Dhan",PURULIA,"Plant Protection",JAYAD,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","SPRAY ACEPHATE 75SP  075 GM LIT",23.2021,86.3229
DHAMTARI,Cereals,2013,4,29,"Paddy Dhan",DHAMTARI,nan,KHARIF,AGRICULTURE,CHHATTISGARH,"Rice Mealy Bugs ","Dimethoate or Monocrotofos  35 MLsprayer",20.5326,81.7156
GHARGHODA,Cereals,2013,4,24,"Paddy Dhan",RAIGARH,nan,JAYAD,AGRICULTURE,CHHATTISGARH,"Rice Mealy Bugs ","Clorepyrifos or Monocrotofos  45 MLsprayer",22.2362,83.353
GAMPALAGUDEM,Cereals,2014,10,14,"Paddy Dhan",KRISHNA,"Cultural Practices",nan,AGRICULTURE,"ANDHRA PRADESH","mealy bug","recommended oberon 200mlacre",16.2128,81.0307
BUKKARAYASAMUDRAM,Cereals,2014,10,6,"Paddy Dhan",ANANTPUR,"Plant Protection",KHARIF,AGRICULTURE,"ANDHRA PRADESH","mealy bug damage in rice","methil-dematan2mllit water",13.5747,78.5029
KODUR,Cereals,2014,12,23,"Paddy Dhan","Y S R ","Plant Protection",nan,AGRICULTURE,"ANDHRA PRADESH","paddy mealy bug","recommended spray of profenophos 2ml litre in paddy",15.9241,80.1864
PIPARIYA,Cereals,2014,5,14,"Paddy Dhan",LAKHISARIA,nan,RABI,AGRICULTURE,BIHAR,"Control in Mealy bug madhua kit in mango plant","Spraying of Chlorpyriphos 20 EC 25mllit or Monocrotophos 15 mlliter of water",25.6441,85.9065
MATAR,Cereals,2014,10,1,"Paddy Dhan",KHEDA,"Plant Protection",KHARIF,AGRICULTURE,GUJARAT,"ask for mealy bug control  information","suggest:sprey tryzophose 25 mlpump1 spoon washing powdar",22.8533,72.9954
KHAMBHAT,Cereals,2014,10,12,"Paddy Dhan",ANAND,"Agriculture Mechanization",KHARIF,AGRICULTURE,GUJARAT,"ask for rice  mealy bug information","suggest: spray tryjophose 20mlpump for mealy bug",22.5587,72.9627
BERI,Cereals,2014,6,18,"Paddy Dhan",JHAJJAR,nan,JAYAD,AGRICULTURE,HARYANA,"information regarding control of mealy bug in cotton ","information regarding control of mealy bug in cotton spray 4ml quinalphos 25EC or 3ml prophenophos 50EC in per litre of water acre ",28.5964,76.6505
BASAVAKALYAN,Cereals,2014,10,23,"Paddy Dhan",BIDAR,"Plant Protection",nan,AGRICULTURE,KARNATAKA,"MEALY BUGS","Spraying of Dimethoate 30 EC  400 ml along with Azardiractin 1000PPM",18.0207,77.2487
JAMKHANDI,Cereals,2014,11,3,"Paddy Dhan",BAGALKOT,"Plant Protection",nan,AGRICULTURE,KARNATAKA,"MEALY BUGS","DIMETHOATE 15MLLIT",16.1793,75.6999
BAHANAGA,Cereals,2014,9,9,"Paddy Dhan",BALASORE,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED TO SPRAY WITH BUPROFREZIN 1MLLTR",21.5006,86.9199
REMUNA,Cereals,2014,10,1,"Paddy Dhan",BALASORE,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED TO SPRAY TATAMIDA 1 ML PER 3 LITRE WATER",21.5006,86.9199
SIMULIA,Cereals,2014,11,13,"Paddy Dhan",BALASORE,"Plant Protection",KHARIF,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED TO SPRAY IMIDACHLORPRIDE 5ML  NEEM OIL 45 ML  15 LITER OF WATER",21.5006,86.9199
SALEPUR,Cereals,2014,10,27,"Paddy Dhan",CUTTACK,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY CROP","RECOMMENDED TO DIMETHOATEROGOR2ML  NEEM OIL 3ML  1 LITER OF WATER",20.4686,85.8792
KABISURYANAGAR,Cereals,2014,9,25,"Paddy Dhan",GANJAM,"Plant Protection",nan,AGRICULTURE,ODISHA,"blast disease and attack of mealy bug in rice","recommended to apply tricyclazol 120 gram in 1 litre of water spray and apply rogor 400ml in 200 litres of water spray",19.609,84.7081
KESINGA,Cereals,2014,11,22,"Paddy Dhan",KALAHANDI,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN COTTON","RECOMMENDED TO SPRAY DIMETHOATEROGOR2ML1 LITER OF WATER",19.8266,83.0409
HATADIHI,Cereals,2014,10,31,"Paddy Dhan",KEONJHAR,"Plant Protection",KHARIF,AGRICULTURE,ODISHA,"MEALY BUG PADDY CROP","RECOMMENDED TO SPRAY IMIDACHLOPRIDE 5ML  NEEM OIL 45ML  15 LITER OF WATER",21.5,85.5
NIMAPADA,Cereals,2014,10,3,"Paddy Dhan",PURI,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED TO SPRAY FPRONIL 5 SC 15ML1 LITER OF WATER",19.8076,85.8253
BAMRA,Cereals,2014,9,15,"Paddy Dhan",SAMBALPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN DHAN","RECOMMENDED DIMETHOATE  2MLLITRE SPRAY",21.5571,84.1529
TIHIDI,Cereals,2014,10,27,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED TO SPRAY DIMETHOATE 30ML  NEEM OIL 45ML  15 LITER OF WATER",20.9854,86.5934
BHADRAK,Cereals,2014,10,31,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED TO SPRAY IMIDACHLOPRIDE 5ML  NEEM OIL 45ML  15 LITER OF WATER",20.9854,86.5934
BHANDARIPOKHARI,Cereals,2014,11,30,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG","SPRAY BUPROFEZIN 15MLLT OF WATER",20.9854,86.5934
PATTAMUNDAI,Cereals,2014,9,27,"Paddy Dhan",KENDRAPARA,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED FOR QUINALPHOS 2 ML PER LITRE WATER SPRAY",20.5475,86.5296
RAJKANIKA,Cereals,2014,10,19,"Paddy Dhan",KENDRAPARA,"Plant Protection",KHARIF,AGRICULTURE,ODISHA,"MEALY BUG","BUPROFEZIN 1ML1LITRE OF WATER",20.5475,86.5296
RAJKANIKA,Cereals,2014,10,23,"Paddy Dhan",KENDRAPARA,"Plant Protection",KHARIF,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY CROP","RECOMMENDED TO SPRAY THIOMETHOXAMEKTARA8ML10 LITER OF WATER",20.5475,86.5296
DERABISH,Cereals,2014,11,18,"Paddy Dhan",KENDRAPARA,"Plant Protection",nan,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY","RECOMMENDED TO SPRAY IMIDACHLOPRIDE 5ML  NEEM OIL 45ML  15 LITER OF WATER",20.5475,86.5296
KANTAMAL,Cereals,2014,10,22,"Paddy Dhan",BAUDH,"Plant Protection",nan,AGRICULTURE,ODISHA,"mealy bug in paddy","recommended to spray rogor-2gmlit of water",20.8416,84.3213
BHEDEN,Cereals,2014,4,26,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"mealy bug","Spraying of Buprofezin 25 SC  200 ml 200 lit of water for 1 acre or",21.232,83.5653
SOHELLA,Cereals,2014,10,5,"Paddy Dhan",BARGARH,"Plant Protection",KHARIF,AGRICULTURE,ODISHA,"MEALY BUG IN PADDY CROP","RECOMMENDED TO SPRAY BUPROFEZIN 8ML10 LITER OF WATER",21.232,83.5653
NABHA,Cereals,2014,6,14,"Paddy Dhan",PATIALA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION REGARDING FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROP","THE CONTROL OF MEALY BUG IN COTTONNARMA CROPPLS SPRAY 300ML PROFENOPHOSE 50ECPROFEX150GM THIODICARB 75WPLARVIN IN 150LITRE WATER",30.2093,76.3397
DHURI,Cereals,2014,9,14,"Paddy Dhan",SANGRUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION REGARDING FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROP","FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROPPLS SPRAY 250GM LARVIN OR 800ML EKALUX ACRE IN 150LITRE WATER",30.1357,75.8533
SARDULGARH,Cereals,2014,8,9,"Paddy Dhan",MANSA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION REGARDING FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROP","FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROPPLS SPRAY 250GM LARVIN OR 800ML EKALUX ACRE IN 150LITRE WATER",29.8764,75.489
MANSA,Cereals,2014,8,10,"Paddy Dhan",MANSA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION REGARDING FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROP","FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROPPLS SPRAY 250GM LARVIN OR 800ML EKALUX ACRE IN 150LITRE WATER",29.8764,75.489
"CHOHLA SAHIB-8",Cereals,2014,9,24,"Paddy Dhan","TARN TARAN","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION REGARDING FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROP","FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROPPLS SPRAY 250GM LARVIN OR 800ML EKALUX ACRE IN 150LITRE WATER",31.3212,74.8417
KHADUR-SAHIB-10,Cereals,2014,9,30,"Paddy Dhan","TARN TARAN","Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION REGARDING FOR THE CONTROL OF MEALY BUG IN COTTONNARMA CROP","THE CONTROL OF MEALY BUG IN COTTONNARMA CROPPLS SPRAY 300ML PROFENOPHOSE 50ECPROFEX150GM THIODICARB 75WPLARVIN IN 150LITRE WATER",31.3212,74.8417
ARCOT,Cereals,2014,10,30,"Paddy Dhan",VELLORE,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"Mealy bug in brinjal","Recommended for Mealy bug in paddy spray imidacloprid 2ml  neem oil 3mlteepol 1mllit of water",12.9022,79.0611
TIRUVIDAIMARUDUR,Cereals,2014,7,27,"Paddy Dhan",THANJAVUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"cotton mealy bug","spray Imidacloprid 2ml  lit",10.659,79.2014
TIRUVALLUR,Cereals,2014,11,28,"Paddy Dhan",THIRUVALLUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"mealy bug in paddy","Recommended for spray imidacloprid 2ml  neem oil 3ml  teepol 1ml  lit of water",13.2538,80.0563
MALLASAMUDRAM,Cereals,2014,10,14,"Paddy Dhan",NAMAKKAL,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Mealy bug in paddy","recommended for spray imidacloprid 2mlneem oil 3mlteepol 1mllit of water",11.3034,78.1186
VEPPANTHATTAI,Cereals,2014,12,23,"Paddy Dhan",PERAMBALUR,"Fertilizer Use and Availability",RABI,AGRICULTURE,TAMILNADU,"Mealy bug in paddy","Recommended for Mealy bug in paddy spray imidacloprid 2ml  neem oil 3mlteepol 1mllit of water",11.2903,78.93
MANNARGUDI,Cereals,2014,4,13,"Paddy Dhan",THIRUVARUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"paddy mealy bug","spray confidar 2 ml  acephate 2 glit",10.6879,79.4979
THIRUVARUR,Cereals,2014,5,21,"Paddy Dhan",THIRUVARUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"mealy bug sesame","Release trichogramma egg parasitoide",10.6879,79.4979
"SEMBANAR KOIL",Cereals,2014,6,22,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"mealy bug in paddy","Spray profenophos 2 ml  lit",10.6026,79.7619
SIRKAZHI,Cereals,2014,7,28,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"Mealy bug in paddy","Spray profenophos 25 EC 2 ml  acephate 2 ml  lit",10.6026,79.7619
KILVELUR,Cereals,2014,10,5,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"mealy bug in paddy","Recommended for spray imidacloprid 2ml  neem oil 3ml  teepol 1ml  lit of water",10.6026,79.7619
KEELAIYUR,Cereals,2014,10,30,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Mealy bug for paddy","recommended for Spray profenophos  2 ml  acephate 2 g  lit of water",10.6026,79.7619
VANDAVASI,Cereals,2014,5,22,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"mealy bug in rice","spray imidacloprid 2mlneem oil 3mlteepol 1mllit of water",12.4289,78.9992
VANDAVASI,Cereals,2014,6,10,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"mealy bug in paddy","spray imidacloprid 2 ml  lit of water",12.4289,78.9992
BURWAN,Cereals,2014,10,1,"Paddy Dhan",MURSHIDABAD,"Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","RECOMMENDED FOR SPRAY  BUPROFEZIN 25SC  1 ML  LIT OF WATER",24.1746,88.2721
HANSKHALI,Cereals,2014,8,26,"Paddy Dhan",NADIA,"Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","RECOMMENDED FOR SPRAY BUPROFEZIN 25SC  1 ML  LIT OF WATER",23.4847,88.5567
BAGDA,Cereals,2014,4,20,"Paddy Dhan","NORTH 24 PARGANAS","Plant Protection",RABI,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","SPRAY ACEPHATE 75 SP  075GMLIT OF WATER",22.6927,88.6626
SINGUR,Cereals,2014,3,27,"Paddy Dhan",HOOGHLY,"Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","SPRAY AZADIRECTIN  3 ML  LIT OF WATER",22.9099,88.0121
BHATAR,Cereals,2014,9,26,"Paddy Dhan",BARDDHAMAN,"Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","RECOMMENDED FOR SPRAY DIMETHOATE 30EC  2 MLLITOF WATER",23.25,87.75
MANGOLKOTE,Cereals,2014,10,18,"Paddy Dhan",BARDDHAMAN,"Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","RECOMMENDED FOR SPRAY BUPROFEZIN 25 SC  1 ML   LIT OF WATER",23.25,87.75
BANKURA-I,Cereals,2014,9,11,"Paddy Dhan",BANKURA,"Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","RECOMMENDED FOR SPRAY BUPROFEZIN 25 SC 1 ML  LIT OF WATER",23.1324,87.2082
ONDA,Cereals,2014,12,4,"Paddy Dhan",BANKURA,"Plant Protection",RABI,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PAPAYA","RECOMMENDED FOR SPRAY CHLORPYRIPHOS 20 EC  2 - 25 ML  LIT OF WATER",23.1324,87.2082
DANTAN-I,Cereals,2014,10,5,"Paddy Dhan","WEST MEDINIPUR","Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF MEALY BUG IN PADDY","RECOMMENDED FOR SPRAY BUPROFEZIN 25 SC  1ML  LITOF WATER",22.2789,87.9223
SAJA,Cereals,2014,9,24,"Paddy Dhan",Bemetara,"Field Preparation",KHARIF,AGRICULTURE,CHHATTISGARH,"how to control mealy bug ","Spraying of Buprofezin 25 SC  200 ml 200 litre of water ",21.6784,81.4413
KARAIKAL,Cereals,2014,11,22,"Paddy Dhan",KARAIKAL,"Plant Protection",RABI,AGRICULTURE,PUDUCHERRY,"Mealy bug in paddy","Recommended for Mealy bug in paddy spray imidacloprid 2mlneem oil 3mlteepol 1mllit of water",10.9157,79.8376
SEETHANAGARAM,Cereals,2015,4,29,"Paddy Dhan","EAST GODAVARI","Plant Protection",nan,AGRICULTURE,"ANDHRA PRADESH","MEALY BUG IN GUAVA","RECOMENDED FOR NOOVAN 2MLLIT WATER",16.9957,81.7154
KADIAM,Cereals,2015,5,21,"Paddy Dhan","EAST GODAVARI","Plant Protection",nan,AGRICULTURE,"ANDHRA PRADESH","guava mealy bug","recommended for noovan 2mllit water",16.9957,81.7154
