BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
KOLLENGODE,"Plantation Crops",2014,10,9,Coconut,PALAKKAD,"Plant Protection",nan,HORTICULTURE,KERALA,"white grub","chlorphyrifos-2ml in 1 l water",10.7874,76.4742
LALPUR,"Plantation Crops",2015,9,21,Coconut,JAMNAGAR,"Plant Protection",KHARIF,HORTICULTURE,GUJARAT,"Ask about termiteNematodwhite grub control information","Suggested: Chlorpyrifos 20 EC 30 mlpump drenching or 250 mlvigha water treatment",22.4732,70.0552
DEDIYAPADA,"Plantation Crops",2015,10,9,Coconut,NARMADA,"Plant Protection",RABI,HORTICULTURE,GUJARAT,"Ask about termiteNematodwhite grub control information","Suggested: Chlorpyrifos 50  Cypermethrin 5 Mix availabe in market 250 mlvigha water treatment",21.7393,73.6262
MELDAY,"Plantation Crops",2015,9,25,Coconut,KOZHIKODE,"Plant Protection",nan,HORTICULTURE,KERALA,"coconut white grub attack","Treat the soil with phorate 10G  100 gpalm or drench with chlorpyrifos 004 suspension",11.2451,75.7755
ULHASNAGAR,"Plantation Crops",2015,2,13,Coconut,THANE,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub in cococnut ","Attack of White Grub in cococnut-Use Fertera 4 kgacre  Thimate 4 kg  acre",19.1943,72.9702
MURUD,"Plantation Crops",2015,2,6,Coconut,RAIGARH,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ATTACK OF WHITE GRUB ON COCONUT","APPLICATION OF THIMAT 4 KGACRE",19.0505,73.0654
RATNAGIRI,"Plantation Crops",2015,2,9,Coconut,RATNAGIRI,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","     ",17.2826,73.457
KUDAL,"Plantation Crops",2015,11,30,Coconut,SINDHUDURG,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Use Fertera",16.1357,73.6522
DEOLA,"Plantation Crops",2015,5,4,Coconut,NASIK,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"ATTACK OF WHITE GRUB----","ATTACK OF WHITE GRUB---- APPLICATION OF THIMATE OR PHORATE",19.9613,73.8317
YEOLA,"Plantation Crops",2015,11,20,Coconut,NASIK,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"ASKED FOR WHITE GRUB ATTACK ON COCONUT ","WHITE GRUB ATTACK ON COCONUT -Drenching of Chloropyriphos 40 ml  15 lit of water",19.9613,73.8317
DHULE,"Plantation Crops",2015,2,27,Coconut,DHULE,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"attack of white grub in coconut ","drenching chloropyriphos 30 ml  15 liter of water for controlling",21.1305,74.4901
SHEVGAON,"Plantation Crops",2015,5,17,Coconut,AHMADNAGAR,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"WHITE GRUB","THIMATE  100 GRAM TREE",19.0744,74.722
PARNER,"Plantation Crops",2015,5,18,Coconut,AHMADNAGAR,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"WHITE GRUB ON COTTON","WHITE GRUB ON COTTON  - CLOROPAYRIFOS 30 ML 15 LITER WATER DRENCHING",19.0744,74.722
PARNER,"Plantation Crops",2015,5,20,Coconut,AHMADNAGAR,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"attack of white grube on coconut","white grube on coconut -Chloropyriphos 40 ml  15 lit of water",19.0744,74.722
HAVELI,"Plantation Crops",2015,5,1,Coconut,PUNE,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"Attack of White Grub","Attack of White Grub-Use Fertera 4 kg",18.5214,73.8545
WAI,"Plantation Crops",2015,2,22,Coconut,SATARA,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Use Fertera 4 kg acre  Thimate 4 kg  acre",17.6361,74.2983
VALVA-ISLAMPUR,"Plantation Crops",2015,2,27,Coconut,SANGLI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"white grub","phorete chloropyriphos",17.1727,74.5868
PANDHARPUR,"Plantation Crops",2015,1,5,Coconut,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Use Fertera 4 kg acre  Thimate 4 kg  acre",17.8499,75.2763
TIRTOL,"Plantation Crops",2015,7,30,Coconut,JAGATSINGHAPUR,"Plant Protection",KHARIF,HORTICULTURE,ODISHA,"WHITE GRUB","APPLY  Malathion 5 D 5GMPLANT",20.1801,86.3415
KADAYAM,"Plantation Crops",2015,2,28,Coconut,TIRUNELVELI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"about Coconut White grub management","recommended for apply neem cake 25 kilo  tree",8.72031,77.7075
THIRUVARUR,"Plantation Crops",2015,7,5,Coconut,THIRUVARUR,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"White Grub Cockchafer Beetle","Recommended for soil drenching chlorpyriphos 2 ml  litre of water",10.6879,79.4979
BHANVAD,"Plantation Crops",2016,1,29,Coconut,JAMNAGAR,"Plant Protection",RABI,HORTICULTURE,GUJARAT,"Ask about termiteNematodwhite grub control information","Suggested: Chlorpyrifos 20 EC 30 mlpump drenching or 250 mlvigha water treatment",22.4732,70.0552
LALPUR,"Plantation Crops",2016,1,31,Coconut,JAMNAGAR,"Plant Protection",RABI,HORTICULTURE,GUJARAT,"Ask about termiteNematodwhite grub control information","Suggested: Chlorpyrifos 20 EC 30 mlpump drenching or 250 mlvigha water treatment",22.4732,70.0552
BHANVAD,"Plantation Crops",2016,2,13,Coconut,JAMNAGAR,"Agriculture Mechanization",nan,HORTICULTURE,GUJARAT,"Ask about termiteNematodwhite grub control information","Suggested: Chlorpyrifos 20 EC 30 mlpump drenching or 250 mlvigha water treatment",22.4732,70.0552
OKHAMANDAL,"Plantation Crops",2016,12,3,Coconut,JAMNAGAR,"Plant Protection",KHARIF,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information","Suggested: Chlorpyrifos 20 EC 30 mlpump drenching or 250 mlvigha water treatment",22.4732,70.0552
PERAVOOR,"Plantation Crops",2016,7,29,Coconut,KANNUR,"Plant Protection",nan,HORTICULTURE,KERALA,"white grub","Eklux 2mlL",11.8764,75.3738
JAMKHED,"Plantation Crops",2016,5,19,Coconut,AHMADNAGAR,"Bio-Pesticides and Bio-Fertilizers",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Use Fertera 4 kg acre",19.0744,74.722
HAVELI,"Plantation Crops",2016,4,6,Coconut,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ATTACK OF WHITE GRUB","Drenching of Chloropyriphos 40 ml  15 lit of water",18.5214,73.8545
PANDHARPUR,"Plantation Crops",2016,2,17,Coconut,SOLAPUR,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Drenching of Chloropyriphos 40 ml  15 lit of water",17.8499,75.2763
MOHOL,"Plantation Crops",2016,3,12,Coconut,SOLAPUR,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ON COCONUT ","Drenching of Chloropyriphos 40 ml  15 lit of water",17.8499,75.2763
MOHOL,"Plantation Crops",2016,3,25,Coconut,SOLAPUR,"Plant Protection",JAYAD,HORTICULTURE,MAHARASHTRA,"attack of white grub in coconut ","drenching chloropyriphos 30 ml  bavistin 30 gm  15 liter of water for controlling white grub in coconut",17.8499,75.2763
AKKALKOT,"Plantation Crops",2016,5,9,Coconut,SOLAPUR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Drenching of Chloropyriphos 40 ml  15 lit of water",17.8499,75.2763
AKKALKOT,"Plantation Crops",2016,6,1,Coconut,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"attack of white grubs","Drenching of Chloropyriphos 20 ml  15 lit of water",17.8499,75.2763
BARSHI,"Plantation Crops",2016,12,31,Coconut,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Humnasur 2-3 kgacrePatil Biotech",17.8499,75.2763
KARVIR,"Plantation Crops",2016,9,12,Coconut,KOLHAPUR,"Fertilizer Use and Availability",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub on Coconut","White Grub on Coconut-Drenching of Chloropyriphos 40 ml  15 lit of water",16.7028,74.2405
PARTUR,"Plantation Crops",2016,8,6,Coconut,JALNA,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"WHITE GRUB ON COCONUT","WHITE GRUB ON COCONUT  - CLOROPAYRIFOS 30 ML 15 LITER WATER DRENCHING",19.9188,75.8709
AKOLA,"Plantation Crops",2016,1,30,Coconut,AKOLA,"Fertilizer Use and Availability",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Spray Nuwan 20ml15Lit of Water",20.7618,77.1921
AKOLA,"Plantation Crops",2016,1,30,Coconut,AKOLA,"Fertilizer Use and Availability",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Spray Nuwan 20ml15Lit of Water",20.7618,77.1921
NIALI,"Plantation Crops",2016,8,7,Coconut,CUTTACK,"Plant Protection",nan,HORTICULTURE,ODISHA,"White Grub infestation in Coconut","Recommended for basal drenching with Phorate 10 G 100gm per plant to control White Grub infestation in Coconut",20.4686,85.8792
JAYAPATNA,"Plantation Crops",2016,1,6,Coconut,KALAHANDI,"Plant Protection",nan,HORTICULTURE,ODISHA,"WHITE GRUB IN COCONUT","SPRAY CARBARYL 2ML1LIT WATERSELPHOS TABLET 2NO IN EACH HOLE",19.8266,83.0409
DAHRMASALA,"Plantation Crops",2016,11,30,Coconut,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"White grub in coconut","White grub in coconut-drench soil with chlorpyriphos dustand apply celphos tablet at hole plugged with mud",20.8278,86.3798
DHARMAPURI,"Plantation Crops",2016,6,30,Coconut,DHARMAPURI,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"white Grub control in farm pit","recommended for apply Metarrhizium anisopliae",12.1456,78.1132
TIRUPPUR,"Plantation Crops",2016,4,3,Coconut,COIMBATORE,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"White Grub control in coconut","Recommended for treat the soil with phorate 10G  100 gpalm  litre",11.0018,76.9628
NANGUNERI,"Plantation Crops",2016,7,31,Coconut,TIRUNELVELI,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"White grubs management in coconut","Recommended for soil drenching chloripyriphos 2 mllit of water",8.72031,77.7075
KOTTUR,"Plantation Crops",2016,7,30,Coconut,THIRUVARUR,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"White grubs management in coconut","Recommended for soil drenching Chlorpyriphos 2 mllit of water",10.6879,79.4979
KUTTALAM,"Plantation Crops",2016,2,28,Coconut,NAGAPATTINAM,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"White Grub in coconut","Recommended for apply with chloripyriphos dust",10.6026,79.7619
THOOTHUKKUDI,"Plantation Crops",2016,4,19,Coconut,THOOTHUKUDI,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"White Grub management in coconut","Recommended for soil drenching chloripyriphos 2 mllit of water",8.8457,77.9938
THOOTHUKKUDI,"Plantation Crops",2016,8,17,Coconut,THOOTHUKUDI,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"White grubs management in coconut","Recommended for soil drenching chloripyriphos 2 mllit of water",8.8457,77.9938
Kangyam,"Plantation Crops",2016,7,2,Coconut,TIRUPUR,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"White Grub in coconut","Recommended for soil drenching Chlorpyriphos 2 mllit of water",11.1672,77.3473
Udumalaipettai,"Plantation Crops",2016,7,23,Coconut,TIRUPUR,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"White grubs management in coconut","Recommended for soil drenching chloripyriphos 2 mllit of water",11.1672,77.3473
MANDIRBAZAR,"Plantation Crops",2016,4,13,Coconut,"SOUTH 24 PARGANAS","Plant Protection",JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF WHITE GRUB IN COCONUT","Treat the soil with phorate 10G  100 gpalm or drench with chlorpyrifos 20 EC  25 ml lit of water",22.1777,88.5308
KHANAKUL-I,"Plantation Crops",2016,7,27,Coconut,HOOGHLY,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF WHITE GRUB IN COCONUT","RECOMMENDED FOR APPLY CARBOFURAN 3G 5 G PER HOLE AND PLUG WITH MUDAND SPRAY MONOCROTOPHOS  2 ML  LIT OF WATER",22.9099,88.0121
KALOL,"Plantation Crops",2017,8,21,Coconut,GANDHINAGAR,"Cultural Practices",KHARIF,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information","Suggested: Phorate 10 SGCG 2 kgvigha",23.2233,72.6492
GHOGHA,"Plantation Crops",2017,10,1,Coconut,BHAVNAGAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information","vigha water treatment",21.7719,72.1416
GUHAGAR,"Plantation Crops",2017,4,14,Coconut,RATNAGIRI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Phorate Thimet 10 gm 10 kgAcre Application",17.2826,73.457
RAHATA,"Plantation Crops",2017,7,26,Coconut,AHMADNAGAR,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Use Fertera 4 kg acre",19.0744,74.722
KHED,"Plantation Crops",2017,10,27,Coconut,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","DRENCHING OF HAMLA 550 500 ML  200 LITERS OF WATER  ACRE THROUGH DRIP",18.5214,73.8545
KANDHAR,"Plantation Crops",2017,2,17,Coconut,NANDED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"asked about information white grub","Chloropyriphos 30ml  Humic Acid 30ml15 Liter of Water Drenching",19.094,77.4832
MUMBAI,"Plantation Crops",2017,8,28,Coconut,MUMBAI,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Drenching of Chloropyriphos 40 ml  15 lit of water",19.055,72.8692
PIPILI,"Plantation Crops",2017,1,21,Coconut,PURI,"Plant Protection",nan,HORTICULTURE,ODISHA,"White grub in Coconut","Recommended for basal drenching with Chlorpyrifos 20 EC 25ml per litre of water to control White grub in Coconut",19.8076,85.8253
MAHAKALAPADA,"Plantation Crops",2017,4,20,Coconut,KENDRAPARA,"Plant Protection",nan,HORTICULTURE,ODISHA,"WHITE GRUB","SOIL DRENCHING WITH CLOROPYRIFOS 2ML PER LITER OF WATER",20.5475,86.5296
ALANGULAM,"Plantation Crops",2017,1,30,Coconut,TIRUNELVELI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"White Grub management for coconut","recommended for the soil trenching  :chloropiriphose  2 ml lit of water",8.72031,77.7075
BHAVNAGAR,"Plantation Crops",2018,11,13,Coconut,BHAVNAGAR,nan,0,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information","Suggested: Chlorpyrifos 20 EC 30 mlpump drenching or 250 mlvigha water treatment",21.7719,72.1416
JAMJODHPUR,"Plantation Crops",2018,12,28,Coconut,JAMNAGAR,"Plant Protection",0,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information","Suggested: Chlorpyrifos 20 EC 30 mlpump drenching or 250 mlvigha water treatment",22.4732,70.0552
SANGMESHWAR,"Plantation Crops",2018,10,5,Coconut,RATNAGIRI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","DRENCHING OF HAMALA 550 40 ML15 LITERS OF WATER",17.2826,73.457
KUDAL,"Plantation Crops",2018,1,11,Coconut,SINDHUDURG,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack of White Grub for coconut","Attack of White Grub for coconut-Drenching of Chloropyriphos 30 ml  15 lit of water",16.1357,73.6522
SHEVGAON,"Plantation Crops",2018,8,23,Coconut,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Use Thimate 200 gm  plant used",19.0744,74.722
KARJAT,"Plantation Crops",2018,11,6,Coconut,AHMADNAGAR,nan,0,HORTICULTURE,MAHARASHTRA,"Attack of White Grub in oconut  ","For control White Grub in Coconut Apply  Thimate 50 gm plant by ring method",19.0744,74.722
INDAPUR,"Plantation Crops",2018,7,7,Coconut,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF WHITE GRUB ON COCONUT ","Lasenta 150 gm400 liter by drenching",18.5214,73.8545
PHALTAN,"Plantation Crops",2018,12,18,Coconut,SATARA,"Plant Protection",0,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT THE WHITE GRUB ATTACK ON COCONUT ","THE WHITE GRUB ATTACK ON COCONUT - DRENCHING OF HAMALA 550 40 ML15 LITERS OF WATER",17.6361,74.2983
MADHA,"Plantation Crops",2018,10,14,Coconut,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub on coconut ","Drenching of Chloropyriphos 40 ml  15 lit of water",17.8499,75.2763
KAGAL,"Plantation Crops",2018,1,21,Coconut,KOLHAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ON COCONUT  ","DRENCHING OF HAMALA 550 40 ML15 LITERS OF WATER",16.7028,74.2405
BEED,"Plantation Crops",2018,6,25,Coconut,BEED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ","Ferterra 4 kgacreChlorantraniliprole 04 GR-Dupont",18.9918,75.9098
LATUR,"Plantation Crops",2018,3,20,Coconut,LATUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ON COCONUT ","White Grub ON COCONUT-Use Thimate-300 GMTREE",18.3553,76.7549
SENGAON,"Plantation Crops",2018,3,5,Coconut,HINGOLI,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Attack Of White Grub ","Drenching Of Chloropyriphos 30Ml  bavistin 30gm humic acid 30ml  15 Lit Of Water",19.5431,77.1739
JAJPUR,"Plantation Crops",2018,1,8,Coconut,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"WHITE GRUB IN COCONUT","WHITE GRUB IN COCONUT-APPLY NEEM CAKE 1 KG 100GM CHLORPYRIPHOS DUST 100GM PER COCONUT PLANT",20.8278,86.3798
PAPPIREDDIPATTY,"Plantation Crops",2018,10,9,Coconut,DHARMAPURI,nan,0,HORTICULTURE,TAMILNADU,"Asking about control white grub in coconut","Recommended for apply Carbofuran 10 g  palm",12.1456,78.1132
PAPPIREDDIPATTY,"Plantation Crops",2018,10,10,Coconut,DHARMAPURI,nan,0,HORTICULTURE,TAMILNADU,"Asking about control white grub in coconut","Recommended for apply Carbofuran 10 g  palm",12.1456,78.1132
SULUR,"Plantation Crops",2018,8,15,Coconut,COIMBATORE,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Asking about White grub management in coconut","Recommended for soil drenching with chloriphyriphos 2 ml  1 lit of water",11.0018,76.9628
BHAVANI,"Plantation Crops",2018,9,17,Coconut,ERODE,nan,0,HORTICULTURE,TAMILNADU,"Asking about control white grub in Coconut","Recommended for apply Phorate 10 G - 40 gram  palm",11.4905,77.3505
ORATTANADU,"Plantation Crops",2018,11,14,Coconut,THANJAVUR,nan,0,HORTICULTURE,TAMILNADU,"Asking about control White grub in Coconut","Recommended for drenching with Chlorpyriphos 2 ml litre of water",10.659,79.2014
TENKASI,"Plantation Crops",2018,4,28,Coconut,TIRUNELVELI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Asking about White grub in coconut","Recommended for apply Phorate 10 G - 40 gram  tree",8.72031,77.7075
THOOTHUKKUDI,"Plantation Crops",2018,2,9,Coconut,THOOTHUKUDI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"asking about coconut White Grub Cockchafer Beetle management","recommended for drench with chlorpyriphos - 2 ml lit of water",8.8457,77.9938
DOMKAL,"Plantation Crops",2018,12,13,Coconut,MURSHIDABAD,"Plant Protection",0,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF  WHITE GRUB IN COCONUT","RECOMMENDED FOR SPRAY   FIPRONIL 5 SC   1 ML   LIT OF WATER",24.1746,88.2721
BHAGAWANPUR-I,"Plantation Crops",2018,11,12,Coconut,"EAST MEDINIPUR",nan,0,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF WHITE GRUB IN COCONUT","RECOMMENDED FOR RECOMMENDED FOR   CARTAP HYDROCLORIDE 4G  25 GM PLANT",22.2906,87.9159
KAPILESWARAPURAM,"Plantation Crops",2019,10,12,Coconut,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","WHITE GRUB IN COCONUT",nan,16.9957,81.7154
KESHOD,"Plantation Crops",2019,1,31,Coconut,JUNAGADH,Plasticulture,nan,HORTICULTURE,GUJARAT,"Ask about seed treatments of White Grub","Suggested: Chlorpyrifos 20 EC 25 ml10 kg seeds",21.522,70.4582
SUTRAPADA,"Plantation Crops",2019,3,24,Coconut,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"ask about white grub problem in coconut ",nan,21.522,70.4582
MALIA,"Plantation Crops",2019,4,20,Coconut,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information",nan,21.522,70.4582
KESHOD,"Plantation Crops",2019,6,21,Coconut,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information",nan,21.522,70.4582
MALIA,"Plantation Crops",2019,10,30,Coconut,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information in coconut crop ",nan,21.522,70.4582
BHUJ,"Plantation Crops",2019,7,19,Coconut,KACHCHH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information",nan,23.5833,70
PORBANDAR,"Plantation Crops",2019,6,10,Coconut,PORBANDAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information",nan,21.6409,69.611
UNA,"Plantation Crops",2019,5,24,Coconut,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information",nan,20.9298,70.7628
UNA,"Plantation Crops",2019,5,24,Coconut,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information",nan,20.9298,70.7628
"PATAN VERAVAL","Plantation Crops",2019,6,27,Coconut,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termite and white grub control in coconut field ",nan,20.9298,70.7628
"PATAN VERAVAL","Plantation Crops",2019,12,19,Coconut,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about termitewhite grub control information in coconut crop",nan,20.9298,70.7628
ROHA,"Plantation Crops",2019,12,25,Coconut,RAIGARH,"Fertilizer Use and Availability",nan,HORTICULTURE,MAHARASHTRA,"Farmer asked about control Attack of White Grub  ",nan,19.0505,73.0654
MANDANGAD,"Plantation Crops",2019,9,30,Coconut,RATNAGIRI,"Nutrient Management",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub  ",nan,17.2826,73.457
DEOLA,"Plantation Crops",2019,8,16,Coconut,NASIK,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"asking about Attack of White Grub on coconut   ",nan,19.9613,73.8317
NAGAR,"Plantation Crops",2019,2,9,Coconut,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub ON COCONUT  ","Use Thimate 4 kg  acre",19.0744,74.722
BARAMATI,"Plantation Crops",2019,5,21,Coconut,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer Asked about Attack of White grub",nan,18.5214,73.8545
BARAMATI,"Plantation Crops",2019,5,21,Coconut,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer Asked about Attack of White grub",nan,18.5214,73.8545
INDAPUR,"Plantation Crops",2019,7,16,Coconut,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT WHITE GRUB ATTACK ON COCONUT ",nan,18.5214,73.8545
SATARA,"Plantation Crops",2019,1,22,Coconut,SATARA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of White Grub  ","Drenching of Chloropyriphos 30 ml  15 lit of water",17.6361,74.2983
KOREGAON,"Plantation Crops",2019,7,4,Coconut,SATARA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer asking about white grub attack  ",nan,17.6361,74.2983
KARAD,"Plantation Crops",2019,7,19,Coconut,SATARA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF WHITE GRUB ON GINGER  ",nan,17.6361,74.2983
"SOUTH  SOLAPUR","Plantation Crops",2019,2,5,Coconut,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF WHITE GRUB ON COCONUT "," Use diethyl S- phosphorodithioate 4 kgacre",17.8499,75.2763
AURANGABAD,"Plantation Crops",2019,9,3,Coconut,AURANGABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF WHITE GRUB COCONUT  ",nan,19.8773,75.339
