BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
MAJULI,Vegetables,2014,11,21,Potato,JORHAT,"Plant Protection",RABI,HORTICULTURE,ASSAM,"ASKING CONTROL OF LEAF MINER IN POTATO","SPRAY MALATHION 50 EC  1 ML PER LITRE OF WATER",26.7578,94.208
MAYANG,Vegetables,2014,11,24,Potato,MARIGOAN,"Plant Protection",RABI,HORTICULTURE,ASSAM,"ASKING FOR CONTROL OF LEAF MINER","RECOMMENDED HIM TO SPRAY MALATHION 50 EC  2 ML PER LITRE OF WATER",26.4074,93.2551
SAILU,Vegetables,2014,12,19,Potato,PARBHANI,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"Leaf Miner","Polytrin c -35 ml15 liter of water",19.2902,76.6026
HAJIPUR,Vegetables,2014,11,7,Potato,HOSHIARPUR,"Plant Protection",RABI,HORTICULTURE,PUNJAB,"INFORMATION REGARDING FOR THE CONTROL OF PEA LEAF MINER ATTACK IN PEA CROP","FOR THE CONTROL OF PEA LEAF MINER ATTACK IN PEA CROP SPRAY 400 ML DIMETHIATE 30ECROGOR IN 100 LITRE WATER PER ACRE",31.6093,75.846
NAGAR,Vegetables,2015,2,6,Potato,AHMADNAGAR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"leaf miner attack","spray polytren-C 35 ml 15lit of Water",19.0744,74.722
WADWANI,Vegetables,2015,12,21,Potato,BEED,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"attack of leaf miner","Abacin 5 mlM-45 30 15 liter water",18.9918,75.9098
KHATAV,Vegetables,2016,9,16,Potato,SATARA,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Leaf Miner","Spray polytrin -c 35 ml15 liter of water",17.6361,74.2983
KHATAV,Vegetables,2016,9,25,Potato,SATARA,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Leaf Miner","Spray Abacin 5 ml15 liter waterABAMECTIN",17.6361,74.2983
FATEHPUR,Vegetables,2016,1,29,Potato,BARABANKI,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","leaf miner in potato","SPRAY OF TRAIZOPHAS 40  EC 400 ml acre  200 litre water",26.9421,81.3856
HANUMANGARH,Vegetables,2018,2,28,Potato,HANUMANGARH,"Plant Protection",RABI,HORTICULTURE,RAJASTHAN,"TELL ME LEAF MINER CONTROL IN POATATO","SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER",29.366,74.2984
KUREBHAR,Vegetables,2018,4,3,Potato,SULTANPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","Serpentine leaf miner ki problem","kisan bhai- Carbendazim 50 WP ki 1 gram liter pani ki dar se spray kare",26.2605,82.2381
GOGHAT-II,Vegetables,2018,1,26,Potato,HOOGHLY,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF LEAF MINER IN POTATO","RECOMMENDED FOR SPRAY ACEPHATE 75 SP  075 GMLIT OF WATER",22.9099,88.0121
"0   ",Vegetables,2019,2,15,Potato,KOLAR,"Plant Protection",nan,HORTICULTURE,KARNATAKA,"Asked about  control of leaf miner in potato","Recommended to spray:- triazophos  2mllit to control leaf miner infestation in potato",13.1805,78.2669
PARANDA,Vegetables,2019,12,26,Potato,OSMANABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer asked about attack of leaf Miner and light on potato ",nan,18.2822,76.0588
BHUNGA,Vegetables,2019,10,25,Potato,HOSHIARPUR,"Plant Protection",nan,HORTICULTURE,PUNJAB,"Information regarding control of Pea leaf minerthrips and aphid",nan,31.6093,75.846
LOHIAN,Vegetables,2019,1,16,Potato,JALANDHAR,"Plant Protection",nan,HORTICULTURE,PUNJAB,"Information regarding control of Pea leaf minerthrips and aphid","Control of Pea leaf minerthrips and aphid spray 400ml Rogor 30EC in 80-100lt water per acre and repeat after 15days",31.2922,75.5679
DEHLON,Vegetables,2019,12,23,Potato,LUDHIANA,"Nutrient Management",nan,HORTICULTURE,PUNJAB,"Information regarding control of Pea leaf minerthrips and aphid",nan,30.909,75.8516
DHURI,Vegetables,2019,1,11,Potato,SANGRUR,"Cultural Practices",nan,HORTICULTURE,PUNJAB,"Information regarding control of Pea leaf minerthrips and aphid","control of Pea leaf minerthrips and aphid spray 400ml Rogor 30EC in 80-100lt water per acre and repeat after 15days",30.1357,75.8533
INDAPUR,Vegetables,2020,2,9,Potato,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA," FARMER NEED INFORMATION FOR CONTROL OF LEAF MINER  ATTACK ON POTATO CROP ","       -                   ",18.5214,73.8545
GHANSAWANGI,Vegetables,2020,2,10,Potato,JALNA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF LEAF MINER  ON TOMATO  ","          30       ",19.9188,75.8709
MALKAPUR,Vegetables,2020,12,19,Potato,BULDANA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT CONTROL OF LEAF MINER IN POTATO ","  -              ",20.5628,76.4087
"DERA BASSI",Vegetables,2020,11,12,Potato,"SAHIBZADA AJIT SINGH NAGAR","Plant Protection",nan,HORTICULTURE,PUNJAB,"Information regarding control of Pea leaf minerthrips and aphid","            400   30EC  80-100      ",30.7041,76.7177
ALIPURDUAR-I,Vegetables,2020,2,20,Potato,Alipurduar,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF LEAF MINER IN TOMATO"," SPRAY THIACLOPRID 24 SC  1 ML  3 LIT OF WATER",26.4852,89.5247
BISWANATH,Vegetables,2021,12,24,Potato,SONITPUR,"Plant Protection",nan,HORTICULTURE,ASSAM,"REGARDING POTATO BLIGHT IN THE FIELD AND LEAF MINER ","SPRAY BAVISTIN  2GMLITRE WATER3 SPRAYS AT AN INTERVAL OF 5 DAYS AND SPRAY EKKA  1GMLITRE WATER3 SPRAYS AT AN INTERVAL OF  5 DAYS",26.7678,92.7014
GOHAR,Vegetables,2021,3,27,Potato,MANDI,"Plant Protection",nan,HORTICULTURE,"HIMACHAL PRADESH","Information regarding control of leaf miner in pea","  Thrips     1  Metasystox  2    1        ",31.6517,77.0093
BEED,Vegetables,2021,1,3,Potato,BEED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT ATTACK OF LEAF MINER ON POTATO  ","      :-          ",18.9918,75.9098
BEED,Vegetables,2021,1,11,Potato,BEED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"asked about ATTACK OF LEAF MINER  in potato   ","  -               ",18.9918,75.9098
PARANDA,Vegetables,2021,8,27,Potato,OSMANABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT  ATTACK OF  ON TOMATO LEAF MINER  ","   -  -              ",18.2822,76.0588
PAKHOWAL,Vegetables,2021,12,7,Potato,LUDHIANA,"Plant Protection",nan,HORTICULTURE,PUNJAB,"Information regarding control of POTATO leaf minerthrips and aphid","            300   30EC  80-100      ",30.909,75.8516
HINGOLI,Vegetables,2022,1,10,Potato,HINGOLI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ATTACK OF LEAF MINER ON POTATO  ","  :-   -               ",19.5431,77.1739
RAJGARH,Vegetables,2022,5,16,Potato,SIRMAUR,"Plant Protection",nan,HORTICULTURE,"HIMACHAL PRADESH","Information regarding control of leaf miner in potato","              2ml        ",30.6991,77.4465
UJJAIN,Vegetables,2022,11,21,Potato,UJJAIN,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","farmer want to know information about how to controls caterpillar sucking insects in potato cropleaf miner","             Alika  126   95 ZC 8-10      ",23.1885,75.7717
BEOHARI,Vegetables,2022,12,14,Potato,SHAHDOL,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","Farmer  want to know information about how to control leaf miner in potato and tomato  ","            849   1981 w  w  Solomon   350     -     15        ",23.3002,81.3648
BHAINSDEHI,Vegetables,2023,9,19,Potato,BETUL,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","farmer want to know information about how to controls caterpillars sucking insects in potato cropleaf miner ","             Syngenta Ampligo Insecticide Chlorantraniliprole 10   Lambdacyhalothrin 5 ZC 8      ",21.8797,77.8754
PARASIA,Vegetables,2023,10,23,Potato,CHHINDWARA,"Bio-Pesticides and Bio-Fertilizers",nan,HORTICULTURE,"MADHYA PRADESH","farmer want to know information about how to controls caterpillar sucking insects in potato cropleaf miner ","         5   50 EC 25-30       ",22.2072,78.7988
"JALANDHAR - WEST",Vegetables,2023,10,29,Potato,JALANDHAR,"Plant Protection",nan,HORTICULTURE,PUNJAB,"Information regarding control of Pea leaf minerthrips and aphid","            400   30EC  80-100      ",31.2922,75.5679
BARNALA,Vegetables,2023,11,20,Potato,BARNALA,"Plant Protection",nan,HORTICULTURE,PUNJAB,"Information regarding control of Pea leaf minerthrips and aphid","            400   30EC  80-100      ",30.3717,75.504
DEWAS,Vegetables,2023,11,23,Potato,DEWAS,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","farmer want to know information about how to controls caterpillar sucking insects in  potato cropleaf miner ","             Alika Thiamethoxam 126  Lambdacyhalothrin 95 ZC 8      ",22.8057,76.294
BAGLI,Vegetables,2023,11,30,Potato,DEWAS,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","farmer want to know information about how to controls caterpillar sucking insects in potatocropleaf miner ","             Alika Thiamethoxam 126  Lambdacyhalothrin 95 ZC 8      ",22.8057,76.294
KOTABAG,Vegetables,2024,11,12,Potato,NAINITAL,"Plant Protection",nan,HORTICULTURE,UTTARAKHAND,"INFORMATION ABOUT LEAF MINER INSECT CONTROL IN TOMATO CROP ","            20   60   200            ",29.3905,79.4609
"GANJ MORADABAD",Vegetables,2024,12,16,Potato,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about control of Leaf Miner  in potato  crop ","  Quinalphos 25 EC  500 ml   200         ",26.5673,80.6198
