BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
TITABOR,Vegetables,2017,2,1,Potato,JORHAT,"Plant Protection",RABI,HORTICULTURE,ASSAM,"Asking about control measure of Potato Leaf Roll virus","Recommended to spray Rogor  2 ml per lit of water twice after 5 days interval",26.7578,94.208
FATEHABAD,Vegetables,2019,12,10,Potato,AGRA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about control of potato leaf roll virus in Potato",nan,27.1753,78.0098
TARAKESWAR,Vegetables,2019,1,10,Potato,HOOGHLY,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF LEAF ROLL VIRUS IN POTATO","RECOMMENDED FOR SPRAY ACETAMIPRID 20 SP 1 GM5 LIT OF WATER   STREPTOCYCLINE 9:1 SP  90:10 SP  1 GM  6 LIT OF WATER ",22.9099,88.0121
OKHALKANDA,Vegetables,2019,4,19,Potato,NAINITAL,"Plant Protection",nan,HORTICULTURE,UTTARAKHAND,"WHITE FLY CAUSING POTATO LEAF ROLL VIRUS IN POTATO ",nan,29.3905,79.4609
BARPETA,Vegetables,2020,11,19,Potato,BARPETA,"Plant Protection",nan,HORTICULTURE,ASSAM,"QUERY ABOUT POTATO LEAF ROLL VIRUS","SPRAY DIMETHOATEROGOR OR KARATE  2MLLITRE OF WATER FOR 3 TIMES AT 5 DAYS INTERVAL",26.3459,91.0397
BADCHANA,Vegetables,2021,1,10,Potato,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Potato leaf roll virus","Recommended to spray Acetamiprid 20 SP  120 g per 200 litre of water per 1 acre of land 9 g per 15 litre water to control Potato leaf roll virus",20.8278,86.3798
KATHALIA,Vegetables,2021,1,9,Potato,SEPAHIJELA,"Plant Protection",nan,HORTICULTURE,TRIPURA,"Asking about the management of potato leaf roll virus","        DIMETHOATE 30 EC -               IMIDACHLOPRID                          ",23.7751,91.7025
ASAFPUR,Vegetables,2021,12,21,Potato,BADAUN,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about potato  leaf roll virus control in potato crop  ","       30  EC  400 ml    200       ",28.0649,79.0438
BANGRIPOSI,Vegetables,2022,1,10,Potato,MAYURBHANJ,"Plant Protection",nan,HORTICULTURE,ODISHA,"Potato leaf roll virus","Recommended to spray Acephate 75 SP  400 g per 200 litre of water per 1 acre of land 30 g in 15 litre water  to control Potato leaf roll virus",21.9156,86.3962
BANGRIPOSI,Vegetables,2022,1,17,Potato,MAYURBHANJ,"Plant Protection",nan,HORTICULTURE,ODISHA,"Potato leaf roll virus","--Recommended to spray Ulala  Flonicamid 50  WG   60 gm per 200 litre of water per 1 acre of land",21.9156,86.3962
ANUPSHAHR,Vegetables,2022,1,10,Potato,BULANDSHAHAR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about potato leaf roll virus control in potato crop  ","       30  EC  400 ml    200       ",28.5247,77.5997
KHAIR,Vegetables,2022,1,2,Potato,ALIGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information  about potato leaf roll virus control in potato crop  ","       30  EC  400 ml    200       ",27.8761,78.1358
ODAPADA,Vegetables,2022,12,3,Potato,DHENKANAL,"Plant Protection",nan,HORTICULTURE,ODISHA,"Potato leaf roll virus attack in Potato ","Recommended to spray Ulala  Flonicamid 50  WG   60 gm per 200 litre of water per 1 acre of land ",20.8351,85.6022
MOGA-II,Vegetables,2022,12,29,Potato,MOGA,"Plant Protection",nan,HORTICULTURE,PUNJAB,"INFORMATION REGARDING THE CONTROL OF POTATO LEAF ROLL VIRUS IN POTATO ","                   1          ",30.7878,75.1594
SHAMSABAD,Vegetables,2023,1,14,Potato,AGRA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Protection measure of leaf roll virus in potato crop","  -Imidacloprid 178SL  100       200        ",27.1753,78.0098
"RAMPUR MATHURA",Vegetables,2023,1,2,Potato,SITAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about leaf roll virus in Potato crop","                                   ",27.5027,80.8335
PAWAI,Vegetables,2024,12,3,Potato,AZAMGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about control of leaf roll virus in Potato crop","        Mancozeb 75 WP  400    200         ",26.0236,83.0293
UMARDA,Vegetables,2024,12,4,Potato,KANNAUJ,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Potato Leaf Roll Virus disease control in potato crop ","     50   18 SP 400       200           ",26.9987,79.6928
HARAKH,Vegetables,2024,12,21,Potato,BARABANKI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about leaf caterpillar and potato leaf roll virus disease control in potato crop ","    95   126 ZC  80      200          ",26.9421,81.3856
MAHAKALAPADA,Vegetables,2025,1,20,Potato,KENDRAPARA,"Plant Protection",,HORTICULTURE,ODISHA,"leaf roll virus in Potato","Recommended to spray Ulala  Flonicamid 50  WG   65 g per 200 litre of water per 1 acre of land 5 g in 15 Litre water to control aphid in Potato",20.5475,86.5296
KATHALIA,Vegetables,2025,1,22,Potato,SEPAHIJELA,"Plant Protection",,HORTICULTURE,TRIPURA,"Farmer asking about the management of potato leaf roll virus","   15-2      ",23.7751,91.7025
PANDUA,Vegetables,2025,1,25,Potato,HOOGHLY,"Plant Protection",,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF POTATO LEAF ROLL VIRUS IN POTATO "," DIAFENTHIURON 50 WP            ",22.9099,88.0121
"JAMAL PUR",Vegetables,2025,2,5,Potato,BARDDHAMAN,"Plant Protection",,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF POTATO LEAF ROLL VIRUS IN POTATO"," DIAFENTHIURON 47  BIFENTHRIN 94  SC            ",23.25,87.75
