BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
AMBABHONA,Vegetables,2019,1,29,Potato,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"BROWN ROT IN POTATO ","BROWN ROT IN POTATO - RECOMMENDED TO HARVEST TOTAL CROP IMMEDIATELY",21.232,83.5653
JAHANGIRABAD,Vegetables,2019,12,24,Potato,BULANDSHAHAR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about  Brown rot  Early blight  Problem in Potato crop",nan,28.5247,77.5997
"RAM PUR",Vegetables,2019,10,30,Potato,JAUNPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Brown rot se grasit aloo ko beej ke liye prayog kar sakte hai kya ",nan,25.7967,82.4889
SATYAMANGALAM,Vegetables,2020,8,15,Potato,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about brown rot in potato "," :        :          20    ",11.4905,77.3505
SATYAMANGALAM,Vegetables,2020,8,15,Potato,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about potato brown rot Symptoms"," :      :                                            ",11.4905,77.3505
CUTTACKSADAR,Vegetables,2021,3,17,Potato,CUTTACK,"Plant Protection",nan,HORTICULTURE,ODISHA,"Brown rot or Bangle blight in potato","Brown rot or Bangle blight in potato - Advised  for soil test",20.4686,85.8792
NOHJHIL,Vegetables,2021,12,21,Potato,MATHURA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about brown rot disease management in potato crop ","     50 WP 500 200          ",27.4956,77.6856
SATYAMANGALAM,Vegetables,2023,9,2,Potato,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about potato brown rot managment","               25         ",11.4905,77.3505
SATYAMANGALAM,Vegetables,2023,9,2,Potato,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about Brown rot  management for Potato "," :     :       25           ",11.4905,77.3505
CHHATNA,Vegetables,2024,2,18,Potato,BANKURA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Brown rot or Bangle blight in potato","Crop rotation of wheat along with potatoUse resistant varieties         ",23.1324,87.2082
TARABGANJ,Vegetables,2024,10,3,Potato,GONDA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH"," Information about Brown rot disease control in Potato crop ","        Mandipropamid 234 SC 200   200                 ",27.1104,81.9239
BAGLI,Vegetables,2024,11,11,Potato,DEWAS,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","farmer want to information about control brown rot in potato crop  ","    50 WP 45            ",22.8057,76.294
BANDRA,Vegetables,2024,12,15,Potato,MUZAFFARPUR,"Plant Protection",nan,HORTICULTURE,BIHAR,"Query related to control brown rot disease in Potato","              3                     ",26.1483,85.3316
