BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
TOSHAM,Vegetables,2013,12,19,Potato,BHIWANI,nan,KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","how to control thrips in potato spray 400 ml malathioyn in 150 leter per acre ",28.7932,76.1391
MAHAM,Vegetables,2013,12,2,Potato,ROHTAK,nan,KHARIF,HORTICULTURE,HARYANA,"INFORMATION REGARDING CONTROL OF AFFIDS AND THRIPS IN POTATO ","SPRAY 400ML MALATHION IN 250LTR OF WATER ACRE ",28.9011,76.5802
BALLABGARH,Vegetables,2013,11,25,Potato,FARIDABAD,nan,KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray 100 ml confidor  150 litre water  acre ",28.4031,77.3106
BALLABGARH,Vegetables,2013,12,22,Potato,FARIDABAD,"Plant Protection",KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray metasistakas 70 ml in 200 liter of water acre ",28.4031,77.3106
NARAINGARH,Vegetables,2013,10,18,Potato,AMBALA,"Plant Protection",KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray rogor  300 ml in 200 liter of water acre",30.3844,76.7704
NARAINGARH,Vegetables,2013,11,17,Potato,AMBALA,"Plant Protection",KHARIF,HORTICULTURE,HARYANA,"information regarding control of affids and thrips in potato ","spray 400 ml Malathion in 200Ltr of water  acre ",30.3844,76.7704
NARWANA,Vegetables,2013,11,25,Potato,JIND,"Plant Protection",KHARIF,HORTICULTURE,HARYANA,"How to control thrips in potato crop ","spray rogor  300 ml in 200 litre of wateracre",29.314,76.3179
FATEHABAD,Vegetables,2013,11,27,Potato,FATEHABAD,nan,KHARIF,HORTICULTURE,HARYANA,"How to control thrips in potato crop ","spray rogor  350 ml in 200 litre of wateracre",29.5359,75.5753
"RAIPUR RANI",Vegetables,2013,12,2,Potato,PANCHKULA,nan,KHARIF,HORTICULTURE,HARYANA,"INFORMATION REGARDING CONTROL OF AFFIDS AND THRIPS IN POTATO ","SPRAY 400ML MALATHION IN 250LTR OF WATER ACRE ",30.6975,76.8551
BERI,Vegetables,2013,11,3,Potato,JHAJJAR,"Plant Protection",KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre",28.5964,76.6505
JHAJJAR,Vegetables,2013,11,6,Potato,JHAJJAR,"Plant Protection",KHARIF,HORTICULTURE,HARYANA,"how to control of thrips in patato ","spray of rogor 300 ml in 200 liter water per acre ",28.5964,76.6505
MATANNAIL,Vegetables,2013,11,21,Potato,JHAJJAR,nan,KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray 100 ml confidor  150 litre water  acre ",28.5964,76.6505
JHAJJAR,Vegetables,2013,12,13,Potato,JHAJJAR,nan,KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 250 liter of water acre",28.5964,76.6505
KARSOG,Vegetables,2013,12,21,Potato,MANDI,nan,KHARIF,HORTICULTURE,"HIMACHAL PRADESH","how to control thrips in potato ","spray 2 ml melathion  2 gm m45  1 litre water ",31.6517,77.0093
UDHAMPUR,Vegetables,2013,7,19,Potato,UDHAMPUR,"Plant Protection",JAYAD,HORTICULTURE,"JAMMU AND KASHMIR","CONTROL OF  THRIPS  IN  POTATO  ","SPRAY ACEPAAMIDAPRIDE    2 ML PER  LITRE OF WAER",32.912,75.3266
SAGAR,Vegetables,2013,3,7,Potato,SAGAR,76,KHARIF,HORTICULTURE,"MADHYA PRADESH","Aphid jassid  thrips attack of potato","spray carbosulfan 25 ec 2-3ml per liter of water",23.8083,78.7583
SAGAR,Vegetables,2013,12,25,Potato,SAGAR,nan,KHARIF,HORTICULTURE,"MADHYA PRADESH","how to control thrips","apply dimathoate 30 mlpump",23.8083,78.7583
BAROD,Vegetables,2013,11,26,Potato,SHAJAPUR,nan,KHARIF,HORTICULTURE,"MADHYA PRADESH","HOW TO CONTROL OF THRIPS IN POTATO ","spray of imodachlopried mlpump",23.4171,76.6075
TARANA,Vegetables,2013,12,13,Potato,UJJAIN,nan,KHARIF,HORTICULTURE,"MADHYA PRADESH","control of fungal attack and thrips in potato","spray of mancozev 30 gm imedacloprid 5 mlpump",23.1885,75.7717
PALI,Vegetables,2013,3,14,Potato,UMARIA,76,KHARIF,HORTICULTURE,"MADHYA PRADESH","Aphid jassid  thrips attack of potato","spray carbosulfan 25 ec 2-3ml per liter of water",23.6432,80.9419
"0   ",Vegetables,2013,1,15,Potato,NASIK,76,nan,HORTICULTURE,MAHARASHTRA,"potato  atac thrips",confidoar,19.9613,73.8317
CHANDWAD,Vegetables,2013,12,24,Potato,NASIK,nan,KHARIF,HORTICULTURE,MAHARASHTRA,"Thrips Attack Fungs Attack","23252352236623352375 15 2350236723542368152354236723352352 23462366233923812351236623502343238123512375 2328237523142344 234723572366235223392368 2325235223662357236823192350-45 3023272381235223732350 152354236723352352 23462366233923812351236623502343238123512375 2328237523142344 234723572366235223392368 23252352236623572368",19.9613,73.8317
CHANDWAD,Vegetables,2013,12,24,Potato,NASIK,nan,KHARIF,HORTICULTURE,MAHARASHTRA,"Thrips Attack Fungs Attack","23252352236623352375 15 2350236723542368152354236723352352 23462366233923812351236623502343238123512375 2328237523142344 234723572366235223392368 2325235223662357236823192350-45 3023272381235223732350 152354236723352352 23462366233923812351236623502343238123512375 2328237523142344 234723572366235223392368 23252352236623572368",19.9613,73.8317
"0   ",Vegetables,2013,1,23,Potato,AHMADNAGAR,76,KHARIF,HORTICULTURE,MAHARASHTRA,thrips,"regent 2mllit",19.0744,74.722
JAMKHED,Vegetables,2013,10,24,Potato,AHMADNAGAR,"Fertilizer Use and Availability",nan,HORTICULTURE,MAHARASHTRA,"Sucking Pest White Fly Attack Thrips Attack ","Spray Actra 5 gm15 Lit of Water",19.0744,74.722
NEVASA,Vegetables,2013,11,28,Potato,AHMADNAGAR,nan,KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","2309232523812335237523522366 523272381235223732350152354236723352352 23462366233923812351236623502343238123512375 2328237523142344 234723572366235223392368 23252352236623572368",19.0744,74.722
CHANDGAD,Vegetables,2013,1,13,Potato,KOLHAPUR,76,KHARIF,HORTICULTURE,MAHARASHTRA,thrips,"regent 2mllit",16.7028,74.2405
MANTHA,Vegetables,2013,11,18,Potato,JALNA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"control of thrips","2335236623352366 2350236723372366 24072406 2350236723542368  234623062346 23302368 234723572366235223392368 23252352236623572368",19.9188,75.8709
ASHTI,Vegetables,2013,11,21,Potato,BEED,"Fertilizer Use and Availability",KHARIF,HORTICULTURE,MAHARASHTRA,"Thrips Attack ","Spray Actra 5 gm15 Lit of Water",18.9918,75.9098
BHOOM,Vegetables,2013,12,4,Potato,OSMANABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,thrips,"2360236923462352 232523792344238123472367233723792352 232523792344238123472367233723792352 6 2350236723542368152354236723352352 23462366233923812351236623502343238123512375 2328237523142344 234723572366235223392368 23252352236623572368",18.2822,76.0588
KALAMB,Vegetables,2013,12,8,Potato,OSMANABAD,nan,KHARIF,HORTICULTURE,MAHARASHTRA,"Thrips Attack ","Spray Actra 5 gm15 Lit of WaterSpray Bavistine 30gm15lit of Water",18.2822,76.0588
KALAMB,Vegetables,2013,12,19,Potato,OSMANABAD,nan,KHARIF,HORTICULTURE,MAHARASHTRA,THRIPS,"2352236723322375233923812335 30 2350236723542367  15 23542368 2346236623392381235123662340 235023672360235523702344 23472357236623522366",18.2822,76.0588
AHEMADPUR,Vegetables,2013,11,17,Potato,LATUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"thrips control","234023692350238123612368 23482335236623352366 23462367232523662357235223682354 23522360 2358237923592339 232523522339236623522381820523512366 23252367233723682360236623362368 2344236723062348237923542368 230923522325236623302368 50 23502367235423672346235023812346 2354 234723572366235223392368 232523522366",18.3553,76.7549
AUSA,Vegetables,2013,11,30,Potato,LATUR,nan,KHARIF,HORTICULTURE,MAHARASHTRA,"Attack of Thrips","Admire -4 2327238123522373235015 2354236723352352 2346236623392368",18.3553,76.7549
BASMAT,Vegetables,2013,8,23,Potato,HINGOLI,nan,nan,HORTICULTURE,MAHARASHTRA,"Sucking Pest  White Fly Attack  Aphids Attack  Thrips Attack ","2309232523812335237523522366 523272381235223732350152354236723352352 23462366233923812351236623502343238123512375 2328237523142344 234723572366235223392368 23252352236623572368",19.5431,77.1739
DASARATHAPUR,Vegetables,2013,1,17,Potato,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,THRIPS,"ETHION 2MLLIT",20.8278,86.3798
AMBABHONA,Vegetables,2013,1,30,Potato,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,THRIPS,"ETHION 2MLLIT",21.232,83.5653
KUMHER,Vegetables,2013,12,21,Potato,BHARATPUR,"Plant Protection",JAYAD,HORTICULTURE,RAJASTHAN,"about thrips cantrol","SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER",27.0247,77.292
JHALRAPATAN,Vegetables,2013,12,11,Potato,JHALAWAR,"Water Management Micro Irrigation",KHARIF,HORTICULTURE,RAJASTHAN,"about thrips cantrol in potato","SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER",24.3132,76.5221
DEGANA,Vegetables,2013,12,27,Potato,NAGAUR,"Plant Protection",nan,HORTICULTURE,RAJASTHAN,"ABOUT THRIPS CANTROL IN POTATO","SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER",26.9873,73.7389
CHHABRA,Vegetables,2013,12,28,Potato,BARAN,nan,nan,HORTICULTURE,RAJASTHAN,"TELL ME THRIPS CONTROL IN POTATO","SPRAY OF DIMETHOAT 30  EC 2 MLLIT WATER",24.9208,76.6822
KODAIKANAL,Vegetables,2013,7,19,Potato,DINDIGUL,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"thrips in potato","spray methyldemeton 2 ml lit of water",10.4257,77.8157
KHOYRASOL,Vegetables,2013,12,12,Potato,BIRBHUM,nan,KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN POTATO","SPRAY ACITAMIPRID  1 GM5 LIT OF WATER",24.0622,87.6983
AMBIKAPUR,Vegetables,2013,1,11,Potato,SURGUJA,75,KHARIF,HORTICULTURE,CHHATTISGARH,"Aphid jassid  thrips attack of potato","spray carbosulfan 25 ec 2-3ml per liter of water",22.9469,83.1657
BECHIMARI,Vegetables,2014,4,14,Potato,DARRANG,"Plant Protection",KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE OF THRIPS IN POINTED GOURD","ADVISED TO SPRAY TRIFOS 40 EC  15 ML PER LITRE OF WATER",26.4373,92.0047
SISSIBORGAON,Vegetables,2014,11,23,Potato,DHEMAJI,"Plant Protection",RABI,HORTICULTURE,ASSAM,"asking about thrips infestation on potato","advice to apply actara 10 gm  litre",27.5945,94.7192
ISMAILPUR,Vegetables,2014,1,14,Potato,BHAGALPUR,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"thrips of potato","acetamiprid 20 sp  60gmacre",25.2861,87.1304
ARARIA,Vegetables,2014,12,22,Potato,ARARIA,"Plant Protection",nan,HORTICULTURE,BIHAR,"potato atac thrips","confidoar6 mlaictra5 gm15 Lit of Water",26.2651,87.3699
DANTIVADA,Vegetables,2014,1,7,Potato,"BANAS KANTHA",nan,KHARIF,HORTICULTURE,GUJARAT,"ask control of thrips","I suggested spray profenophos 30 mili pump",24.25,72.5
DEESA,Vegetables,2014,12,4,Potato,"BANAS KANTHA","Agriculture Mechanization",RABI,HORTICULTURE,GUJARAT,"ask for potato thrips information","suggest: spray carbosulphan 20mlpump",24.25,72.5
VADGAM,Vegetables,2014,12,26,Potato,"BANAS KANTHA","Plant Protection",nan,HORTICULTURE,GUJARAT,"ask for potato thrips","suggested fipronil 30 ml  pump",24.25,72.5
MANSA,Vegetables,2014,2,7,Potato,GANDHINAGAR,"Agriculture Mechanization",KHARIF,HORTICULTURE,GUJARAT,"ask for potato thrips information","suggest: spray di-mithoate 20mlpump",23.2233,72.6492
SATLASNA,Vegetables,2014,1,20,Potato,Mehsana,"Agriculture Mechanization",KHARIF,HORTICULTURE,GUJARAT,"ask for potato  thrips information","suggest: spray carbofulphan 20mlpump",23.6013,72.3742
PRANTIJ,Vegetables,2014,1,17,Potato,SABARKANTHA,nan,nan,HORTICULTURE,GUJARAT,"ask about thrips in potato","io suggested dimthoat",23.8689,73.0138
BAYAD,Vegetables,2014,1,20,Potato,SABARKANTHA,nan,nan,HORTICULTURE,GUJARAT,"ask about thrips in potato","i suggested dimethoat",23.8689,73.0138
JAMNAGAR,Vegetables,2014,12,3,Potato,JAMNAGAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"ask for potato thrips","suggested fipronil 30 ml  pump",22.4732,70.0552
HISAR-I,Vegetables,2014,10,11,Potato,HISSAR,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control thrips in POTAto crop ","how to control thrips in POTAto crop spray malathian  400 ml in 200 liter water per acre",29.8573,76.4545
HISAR-I,Vegetables,2014,10,17,Potato,HISSAR,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control thrips in potato ","Information regarding how to control thrips in potato spray rogor  300 ml in 200 litre of wateracre",29.8573,76.4545
HISAR-I,Vegetables,2014,11,3,Potato,HISSAR,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in patato ","spray rogor  400 ml in 200 liter of water acre",29.8573,76.4545
HANSI-I,Vegetables,2014,11,16,Potato,HISSAR,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray rogor  400 ml in 200 liter of water acre",29.8573,76.4545
HISAR-I,Vegetables,2014,11,22,Potato,HISSAR,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of confidor  100 ml in 120 litre of wateracre",29.8573,76.4545
HISAR-I,Vegetables,2014,11,30,Potato,HISSAR,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control thrips in POTATO crop ","spray malathian  400 ml in 200 liter water per acre",29.8573,76.4545
HANSI-I,Vegetables,2014,12,2,Potato,HISSAR,"Bio-Pesticides and Bio-Fertilizers",RABI,HORTICULTURE,HARYANA,"information regarding how to control thrips in potato crop ","information regarding how to control thrips  in potato crop information regarding how to control thrips in potato crop spray 400 gm melathion or 350 ml rogor or 100 ml confidor in 200 litre water  acre ",29.8573,76.4545
HANSI-I,Vegetables,2014,12,21,Potato,HISSAR,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  500 ml in 200 liter of water acre",29.8573,76.4545
ELLENABAD,Vegetables,2014,11,3,Potato,SIRSA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control white flythrips in potato crop ","how to control white flythrips in potato crop control are:-spray-daimethoeatrogor30ec 250-300ml or oxideemetonmetasistox25ec 400ml  or eemidakloropridkonfidor100 ml or thyaameethoxaamektara50gram500gm quenalphos in 120-150 leetr water per acer",29.6063,74.9037
SIRSA,Vegetables,2014,11,12,Potato,SIRSA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control of thrips in potato ","spray of rogor 300 ml in 200 liter water per acre ",29.6063,74.9037
"NATHUSARI CHOPTA",Vegetables,2014,11,18,Potato,SIRSA,"Plant Protection",nan,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of confidor  100 ml in 120 litre of wateracre",29.6063,74.9037
ELLENABAD,Vegetables,2014,12,1,Potato,SIRSA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control of thrips in potato ","spray of rogor 300 ml in 200 liter water per acre ",29.6063,74.9037
ODHAN,Vegetables,2014,12,5,Potato,SIRSA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips of potato ","spray of ektara  80 gm in 120 litre of wateracre",29.6063,74.9037
BARAGUDHA,Vegetables,2014,12,23,Potato,SIRSA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control potato mosaic virusthrips in potato ","Information regarding how to control potato mosaic virusthrips in potato spray rogor  300 ml in 200 litre of wateracre",29.6063,74.9037
DADRI-I,Vegetables,2014,10,18,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre",28.7932,76.1391
LOHARU,Vegetables,2014,10,28,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of rogor  100 ml in 60 litre of wateracre",28.7932,76.1391
"BAWANI KHERA",Vegetables,2014,10,28,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of rogor 100ml in 60  litre of wateracre",28.7932,76.1391
DADRI-I,Vegetables,2014,10,28,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of alica  80 ml in 120 litre of wateracre",28.7932,76.1391
TOSHAM,Vegetables,2014,11,6,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control thrips in POTATO crop ","Information regarding how to control thrips in POTATO crop spray malathian  400 ml in 200 liter water per acre",28.7932,76.1391
BADHRA,Vegetables,2014,11,14,Potato,BHIWANI,"Bio-Pesticides and Bio-Fertilizers",RABI,HORTICULTURE,HARYANA,"HOW TO CONTROL THRIPS IN POTATO CROP ","HOW TO CONTROL THRIPS IN POTATO CROP  SPRAY 300 ML ROGOR IN 200 LITER WATER PER ACRE ",28.7932,76.1391
BHIWANI,Vegetables,2014,11,15,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of confidor  100 ml in 120 litre acre",28.7932,76.1391
BADHRA,Vegetables,2014,11,18,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of confidor  100 ml in 120 litre of wateracre",28.7932,76.1391
BADHRA,Vegetables,2014,11,20,Potato,BHIWANI,"Plant Protection",RABI,HORTICULTURE,HARYANA,"HOW TO CONTROL THRIPS IN POTATO ","SPRAY ROGOR  400 ML IN 200 LITER OF WATER ACRE ",28.7932,76.1391
LOHARU,Vegetables,2014,11,29,Potato,BHIWANI,"Cultural Practices",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray rogor  400 ml in 200 liter of water acre ",28.7932,76.1391
KAIRU,Vegetables,2014,12,2,Potato,BHIWANI,"Bio-Pesticides and Bio-Fertilizers",RABI,HORTICULTURE,HARYANA,"information regarding how to control thrips in potato crop ","information regarding how to control thrips in potato crop spray 400 gm melathion or 350 ml rogor or 100 ml confidor in 200 litre water  acre ",28.7932,76.1391
ROHTAK,Vegetables,2014,11,3,Potato,ROHTAK,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray rogor  400 ml in 200 liter of water acre",28.9011,76.5802
ROHTAK,Vegetables,2014,11,18,Potato,ROHTAK,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control thrips in POTATO crop ","how to control thrips in POTATO crop spray malathian  400 ml in 200 liter water per acre",28.9011,76.5802
SAMPLA,Vegetables,2014,11,20,Potato,ROHTAK,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control white flythrips in potato  crop ","Information regarding how to control white flythrips in potato  crop spray 400 gm melathion or350 ml  rogor in 200 liter water   acre ",28.9011,76.5802
SAMPLA,Vegetables,2014,11,22,Potato,ROHTAK,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre",28.9011,76.5802
ROHTAK,Vegetables,2014,11,22,Potato,ROHTAK,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre",28.9011,76.5802
KALANAUR,Vegetables,2014,12,2,Potato,ROHTAK,"Bio-Pesticides and Bio-Fertilizers",RABI,HORTICULTURE,HARYANA,"information regarding how to control thrips in potato crop ","information regarding how to control thrips in potato crop spray 400 gm melathion or 350 ml rogor or 100 ml confidor in 200 litre water  acre ",28.9011,76.5802
MAHAM,Vegetables,2014,12,3,Potato,ROHTAK,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding how to control thrips  in potato crop ","information regarding how to fungle disease in potatospray 600gm diathen m-45 in 250 litre water acre ",28.9011,76.5802
GANAUR,Vegetables,2014,2,8,Potato,SONEPAT,"Cultural Practices",KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre",28.992,77.0343
GOHANA,Vegetables,2014,10,30,Potato,SONEPAT,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray rogor  400 ml in 200 liter of water acre",28.992,77.0343
GOHANA,Vegetables,2014,11,19,Potato,SONEPAT,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of confidor  100 ml in 120 litre of wateracre",28.992,77.0343
PATAUDI,Vegetables,2014,11,13,Potato,GURGAON,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre ",28.4646,77.0299
PATAUDI,Vegetables,2014,11,13,Potato,GURGAON,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre",28.4646,77.0299
ASSANDH,Vegetables,2014,1,8,Potato,KARNAL,"Plant Protection",KHARIF,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray dithen m- 45  600 gram in 200 liter of water acre",29.7256,76.9107
ASSANDH,Vegetables,2014,12,5,Potato,KARNAL,"Bio-Pesticides and Bio-Fertilizers",RABI,HORTICULTURE,HARYANA,"information regarding how to control thrips in potato crop ","information regarding how to control thrips in potato crop spray 400 gm melathion or 350 ml rogor or 100 ml confidor in 200 litre water  acre ",29.7256,76.9107
SHAHBAD,Vegetables,2014,11,1,Potato,KURKSHETRA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"Information regarding how to control thrips in toria crop ","Information regarding how to control thrips in toria crop spray rogor  300 ml in 200 litre of wateracre",29,76
SHAHBAD,Vegetables,2014,11,16,Potato,KURKSHETRA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray of confidor  100 ml in 120 litre of wateracre",29,76
LADWA,Vegetables,2014,11,22,Potato,KURKSHETRA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water acre",29,76
LADWA,Vegetables,2014,11,24,Potato,KURKSHETRA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"information regarding for control of thrips in potato ","spray  of confidor  100 ml in 120 litre of wateracre",29,76
SHAHBAD,Vegetables,2014,12,4,Potato,KURKSHETRA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control of thrips in potato ","spray of melathion 400 ml in 200 liter water per acre ",29,76
BARARA,Vegetables,2014,10,12,Potato,AMBALA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray rogor  400 ml in 200 liter of water acre",30.3844,76.7704
NARAINGARH,Vegetables,2014,11,11,Potato,AMBALA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray malathion  400 ml in 200 liter of water ",30.3844,76.7704
SAHA,Vegetables,2014,11,22,Potato,AMBALA,"Plant Protection",RABI,HORTICULTURE,HARYANA,"how to control thrips in potato ","spray rogpr  400 ml in 200 liter of water acre",30.3844,76.7704
