BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"BHAWANI GARH",Cereals,2013,9,25,"Paddy Dhan",SANGRUR,nan,nan,AGRICULTURE,PUNJAB,"Information regarding spray against Rice ear cutting Caterpillar","400 ml Ekalux 25 EC Quinalphos in 100 litre of water per acre",30.1357,75.8533
SANGRUR,Cereals,2013,9,30,"Paddy Dhan",SANGRUR,nan,nan,AGRICULTURE,PUNJAB,"Information regarding the spray against rice ear cutting caterpillar","Spray 400 milliliter Ekalux 25 Ec in 100 litres of water per acre",30.1357,75.8533
SANGRUR,Cereals,2013,10,1,"Paddy Dhan",SANGRUR,"Plant Protection",JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 400 ML EKALUX IN 100 LITRE WATER PER ACRE",30.1357,75.8533
SUNAM,Cereals,2013,10,9,"Paddy Dhan",SANGRUR,nan,nan,AGRICULTURE,PUNJAB,"Information regarding the spray against rice ear cutting caterpillar","Spray 400 milliliter Ekalux 25 Ec in 100 litres of water per acre",30.1357,75.8533
SANGRUR,Cereals,2013,10,17,"Paddy Dhan",SANGRUR,nan,nan,AGRICULTURE,PUNJAB,"rice ear cutting caterpillar","spray ekalux 400 ml in 100 litres of water per acre",30.1357,75.8533
BHIKHI,Cereals,2013,9,26,"Paddy Dhan",MANSA,nan,nan,AGRICULTURE,PUNJAB,"Information regarding spray against Rice ear cutting Caterpillar","400 ml Ekalux 25 EC Quinalphos in 100 litre of water per acre",29.8764,75.489
MANSA,Cereals,2013,10,8,"Paddy Dhan",MANSA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",29.8764,75.489
BHIKHI,Cereals,2013,10,8,"Paddy Dhan",MANSA,nan,nan,AGRICULTURE,PUNJAB,"Information regarding the spray against rice ear cutting caterpillar","Spray 400 milliliter Ekalux 25 Ec in 100 litres of water per acre",29.8764,75.489
AMLOH,Cereals,2013,9,29,"Paddy Dhan","FATEHGARH SAHIB",nan,nan,AGRICULTURE,PUNJAB,"INFORMATION REGARDING EAR CUTTING CATERPILLAR IN PADDY","SPRAY EKLUX 25EC 400ML IN 100 LITERS WATERACRE FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY",30.6634,76.3803
KHARAR,Cereals,2013,10,8,"Paddy Dhan","SAHIBZADA AJIT SINGH NAGAR",nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.7041,76.7177
MOGA-I,Cereals,2013,9,26,"Paddy Dhan",MOGA,nan,nan,AGRICULTURE,PUNJAB,"Information regarding spray against Rice ear cutting Caterpillar","Spray 400 ml Ekalux 25 EC Quinalphos in 100 litre of water per acre",30.7878,75.1594
MOGA-I,Cereals,2013,9,30,"Paddy Dhan",MOGA,nan,nan,AGRICULTURE,PUNJAB,"problem of ear cutting caterpillar in paddy","spray ekalux 25ec 400ml in 100 liters wateracre for the control of ear cutting caterpillar in paddy",30.7878,75.1594
KOT-ISE-KHAN,Cereals,2013,10,8,"Paddy Dhan",MOGA,nan,nan,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","SPRAY 400 ML EKALUX QUINOLPHOS 25 EC IN 100 LITRE WATER PER ACRE",30.7878,75.1594
BARNALA,Cereals,2013,10,5,"Paddy Dhan",BARNALA,nan,nan,AGRICULTURE,PUNJAB,"problem of ear cutting caterpillar in paddy","spray ekalux 25ec 400ml in 100 liters wateracre",30.3717,75.504
BARNALA,Cereals,2013,10,8,"Paddy Dhan",BARNALA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.3717,75.504
KHADUR-SAHIB-10,Cereals,2013,10,1,"Paddy Dhan","TARN TARAN",nan,nan,AGRICULTURE,PUNJAB,"Information regarding the spray against rice ear cutting caterpillar","Spray 400 milliliter Ekalux 25 EC in 100 litres of water per acre",31.3212,74.8417
TANDA,Cereals,2014,9,28,"Paddy Dhan",HOSHIARPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.6093,75.846
BHOGPUR,Cereals,2014,10,4,"Paddy Dhan",JALANDHAR,"Plant Protection",nan,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.2922,75.5679
LUDHIANA-1,Cereals,2014,6,8,"Paddy Dhan",LUDHIANA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.909,75.8516
PAKHOWAL,Cereals,2014,6,12,"Paddy Dhan",LUDHIANA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.909,75.8516
LUDHIANA-1,Cereals,2014,7,24,"Paddy Dhan",LUDHIANA,nan,JAYAD,AGRICULTURE,PUNJAB,"Information regarding spray against rice ear cutting caterpillar","Spray 400 ml Ekalux 25 EC in 100 literof water per acre",30.909,75.8516
LUDHIANA-1,Cereals,2014,10,3,"Paddy Dhan",LUDHIANA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"CONTROL OF RICE EAR CUTTING CATERPILLAR","SPRAY 400ML QUINALPHOS IN 100LT WATERARE",30.909,75.8516
ABOHAR,Cereals,2014,9,25,"Paddy Dhan",FEROZPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.4426,74.0656
ZIRA,Cereals,2014,9,28,"Paddy Dhan",FEROZPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 120 LITRE WATER PER ACRE",30.4426,74.0656
FIROZPUR,Cereals,2014,9,28,"Paddy Dhan",FEROZPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.4426,74.0656
FIROZPUR,Cereals,2014,9,28,"Paddy Dhan",FEROZPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.4426,74.0656
"GHALL KHURD",Cereals,2014,9,30,"Paddy Dhan",FEROZPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.4426,74.0656
MAMDOT,Cereals,2014,10,7,"Paddy Dhan",FEROZPUR,"Plant Protection",nan,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.4426,74.0656
MAJITHA-3,Cereals,2014,6,12,"Paddy Dhan",AMRITSAR,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.6357,74.8787
AJNALA-1,Cereals,2014,9,25,"Paddy Dhan",AMRITSAR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.6357,74.8787
BATALA,Cereals,2014,9,11,"Paddy Dhan",GURDASPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.9037,75.2276
BATALA,Cereals,2014,9,25,"Paddy Dhan",GURDASPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.9037,75.2276
"FATEHGARH CHURIAN",Cereals,2014,9,30,"Paddy Dhan",GURDASPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.9037,75.2276
KALANAUR,Cereals,2014,10,1,"Paddy Dhan",GURDASPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.9037,75.2276
QADIAN,Cereals,2014,10,9,"Paddy Dhan",GURDASPUR,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.9037,75.2276
DHILWAN,Cereals,2014,10,7,"Paddy Dhan",KAPURTHALA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",31.3856,75.3053
RAMPURA,Cereals,2014,6,8,"Paddy Dhan",BHATINDA,nan,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
"BHAGTA BHAIKA",Cereals,2014,6,12,"Paddy Dhan",BHATINDA,Weather,JAYAD,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
MAUR,Cereals,2014,7,1,"Paddy Dhan",BHATINDA,"Cultural Practices",JAYAD,AGRICULTURE,PUNJAB,"INFORMATION REGARDING CONTROL OF EAR CUTTING CATERPILLAR IN RICE","FOR CONTROL OF EAR CUTTING CATERPILLAR IN RICE SPRAY 500 ML EKALUX QUINOLPHOS 25 EC IN 100 LITRE PER ACRE",30.2068,74.9464
"BHAGTA BHAIKA",Cereals,2014,9,14,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
RAMPURA,Cereals,2014,9,23,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
RAMPURA,Cereals,2014,9,23,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
NATHANA,Cereals,2014,9,25,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
RAMPURA,Cereals,2014,9,25,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 400 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
"TALWANDI SABO",Cereals,2014,9,28,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
BATHINDA,Cereals,2014,9,28,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
"TALWANDI SABO",Cereals,2014,9,28,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
PHUL,Cereals,2014,9,28,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
RAMPURA,Cereals,2014,9,30,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
NATHANA,Cereals,2014,9,30,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
PHUL,Cereals,2014,9,30,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
"TALWANDI SABO",Cereals,2014,10,1,"Paddy Dhan",BHATINDA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
BATHINDA,Cereals,2014,10,6,"Paddy Dhan",BHATINDA,"Cultural Practices",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
MAUR,Cereals,2014,10,6,"Paddy Dhan",BHATINDA,"Cultural Practices",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
RAMPURA,Cereals,2014,10,7,"Paddy Dhan",BHATINDA,"Plant Protection",nan,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2068,74.9464
PATRAN,Cereals,2014,7,25,"Paddy Dhan",PATIALA,nan,JAYAD,AGRICULTURE,PUNJAB,"Information regarding spray against rice ear cutting caterpillar","Spray 400 ml Ekalux 25 EC in 100 acre of water per acre",30.2093,76.3397
NABHA,Cereals,2014,9,20,"Paddy Dhan",PATIALA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2093,76.3397
SAMANA,Cereals,2014,9,25,"Paddy Dhan",PATIALA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2093,76.3397
PATRAN,Cereals,2014,9,28,"Paddy Dhan",PATIALA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2093,76.3397
NABHA,Cereals,2014,9,30,"Paddy Dhan",PATIALA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2093,76.3397
PATIALA,Cereals,2014,10,2,"Paddy Dhan",PATIALA,"Plant Protection",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2093,76.3397
PATRAN,Cereals,2014,10,6,"Paddy Dhan",PATIALA,"Cultural Practices",KHARIF,AGRICULTURE,PUNJAB,"INFORMATION RGEARDING FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY CROP","FOR THE CONTROL OF EAR CUTTING CATERPILLAR IN PADDY SPRAY 500 ML EKALUX IN 100 LITRE WATER PER ACRE",30.2093,76.3397
