BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
PUDUKKOTTAI,Cereals,2013,10,21,"Paddy Dhan",PUDUKKOTTAI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",10.2903,78.8174
ANNAVASAL,Cereals,2013,11,1,"Paddy Dhan",PUDUKKOTTAI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",10.2903,78.8174
KARAMBAKUDI,Cereals,2013,12,2,"Paddy Dhan",PUDUKKOTTAI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray phosphamidon 40 SL 400 ml",10.2903,78.8174
ORATTANADU,Cereals,2013,8,10,"Paddy Dhan",THANJAVUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",10.659,79.2014
BUDALUR,Cereals,2013,9,6,"Paddy Dhan",THANJAVUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",10.659,79.2014
TIRUVIDAIMARUDUR,Cereals,2013,12,2,"Paddy Dhan",THANJAVUR,nan,JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",10.659,79.2014
THANJAVUR,Cereals,2013,12,24,"Paddy Dhan",THANJAVUR,nan,KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray profenophos 2mllit",10.659,79.2014
TIRUVALLUR,Cereals,2013,7,25,"Paddy Dhan",THIRUVALLUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",13.2538,80.0563
POONAMALLEE,Cereals,2013,10,7,"Paddy Dhan",THIRUVALLUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",13.2538,80.0563
POONDI,Cereals,2013,10,24,"Paddy Dhan",THIRUVALLUR,"Fertilizer Use and Availability",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","Leaf yellowing can be minimized by spraying 2  urea mixed with Mancozeb at 25 gmlit",13.2538,80.0563
POONDI,Cereals,2013,10,25,"Paddy Dhan",THIRUVALLUR,nan,JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",13.2538,80.0563
GUMMIDIPUNDI,Cereals,2013,11,11,"Paddy Dhan",THIRUVALLUR,nan,JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",13.2538,80.0563
TIRUVALLUR,Cereals,2013,12,1,"Paddy Dhan",THIRUVALLUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray fenthion 4 ml  lit of water",13.2538,80.0563
ELLAPURAM,Cereals,2013,12,2,"Paddy Dhan",THIRUVALLUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",13.2538,80.0563
KARIAPATTI,Cereals,2013,10,7,"Paddy Dhan",VIRUDHUNAGAR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Rice tungro virus","spray monocrotophos 2mllit",9.49263,77.8632
KOTTUR,Cereals,2013,11,1,"Paddy Dhan",THIRUVARUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",10.6879,79.4979
KEELAIYUR,Cereals,2013,11,28,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",10.6026,79.7619
THELLAR,Cereals,2013,10,25,"Paddy Dhan",TIRUVANNAMALAI,Seeds,JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",12.4289,78.9992
KALASAPAKKAM,Cereals,2013,11,21,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray profenophos 2mllit",12.4289,78.9992
THANDRAMPET,Cereals,2013,12,10,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",12.4289,78.9992
UTTANGARAI,Cereals,2013,10,26,"Paddy Dhan",KRISHNAGIRI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",12.5152,78.0094
Madathukulam,Cereals,2013,11,5,"Paddy Dhan",TIRUPUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray Profenophos 2mllit of water",11.1672,77.3473
MAYURESWAR-II,Cereals,2013,8,23,"Paddy Dhan",BIRBHUM,"Plant Protection",JAYAD,AGRICULTURE,"WEST BENGAL","CONTROL OF TUNGRO VIRUS IN PADDY CAUSED BY GREEN LEAF HOPPER","APPLY CARTAP HYDROCHLORIDE  1 GMLIT OF WATER",24.0622,87.6983
JAYPUR,Cereals,2013,10,23,"Paddy Dhan",BANKURA,"Plant Protection",JAYAD,AGRICULTURE,"WEST BENGAL","CONTROL OF TUNGRO VIRUS IN PADDY","APPLY CABOFURAN 3G  4KGBIGHA",23.1324,87.2082
"ACHOWKI TD",Cereals,2013,8,17,"Paddy Dhan","RAJ NANDGAON","Plant Protection",JAYAD,AGRICULTURE,CHHATTISGARH,"How to control tungro virus in paddy crop","Be the first and middle of Calle Calle: Carbofuran seed 1 Kg Active ingredient per hectare to Bhurkav Or spraying of monocrotophos 05 Kg Active ingredients: Oh please",21.6637,81.8406
ARIYANKUPPAM,Cereals,2013,11,7,"Paddy Dhan",PUDUCHERRY,"Plant Protection",JAYAD,AGRICULTURE,PUDUCHERRY,"rice tungro virus","Spray profenophos 2 mllit",11.9341,79.8306
GUDLAVALLERU,Cereals,2014,2,10,"Paddy Dhan",KRISHNA,nan,nan,AGRICULTURE,"ANDHRA PRADESH","tungro virus","monocrotophas 16 mll  acephate 15gl",16.2128,81.0307
"JANAKAVARAM PONGULURU",Cereals,2014,12,18,"Paddy Dhan",PRAKASAM,"Plant Protection",nan,AGRICULTURE,"ANDHRA PRADESH","rice tungro virus","recommended to all practice",15.6643,79.4733
SONBHADRA-BANSI-SURAJPUR,Cereals,2014,10,19,"Paddy Dhan",ARWAL,"Plant Protection",nan,AGRICULTURE,BIHAR,"Rice tungro disease : Rice tungro virus RTSV RTBV","Light traps are to be set up to attract and control the leaf hopper vectors as well as to monitor the population In the early morning the population of leafhopper alighting near the light trap should be killed by sprayingdusting the insecticides This should be practiced every day Spray Two rounds of any one of the following insecticides Thiamethoxam 25 WDG 100gha Imidacloprid 178 SL 100mlha  at 15 and 30 days after transplanting The vegetation on the bunds should also be sprayed with the insecticides Special detection technique  PCR detection facilities available at the Department of Plant Pathology TNAU Coimbatore-3 can be used",25.1813,84.6597
SIRUGUPPA,Cereals,2014,10,23,"Paddy Dhan",BELLARY,"Plant Protection",nan,AGRICULTURE,KARNATAKA,"tungro virus","Thiamethoxam 25 WDG 100gha Imidacloprid 178 SL 100mlha",15.1434,76.9194
PHANDA,Cereals,2014,7,31,"Paddy Dhan",BHOPAL,"Plant Protection",JAYAD,AGRICULTURE,"MADHYA PRADESH","control of tungro virus disease in paddy crop ","broadcasting of carbofuran 3 G  4 kg per acer use in paddy ",23.2585,77.402
SHEOPUR,Cereals,2014,9,14,"Paddy Dhan","SHEOPUR KALA","Plant Protection",KHARIF,AGRICULTURE,"MADHYA PRADESH","Rice tungro disease : Rice tungro virus RTSV RTBV CONTROL ","Spray Two rounds of any one of the following insecticidesThiamethoxam 25 WDG 100ghaImidacloprid 178 SL 100mlha at 15 and 30 days after transplanting The vegetation on the bunds should also be sprayed with the insecticides",23.8143,77.5341
KHAIRA,Cereals,2014,8,25,"Paddy Dhan",BALASORE,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  100MLHECTARE",21.5006,86.9199
JALESWAR,Cereals,2014,9,14,"Paddy Dhan",BALASORE,"Plant Protection",KHARIF,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED TO SPRAY THIAMETHOXAM 4GM10 LITER OF WATER",21.5006,86.9199
AGALPUR,Cereals,2014,7,25,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"rice tungro virus","imidacloprid  1ml3litre water",20.6095,83.1673
PATNAGARH,Cereals,2014,9,5,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","SPRAY Imidacloprid 178 SL 100mlha",20.6095,83.1673
PATNAGARH,Cereals,2014,9,6,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN PADDY CROP","RECOMMENDED TO APPLY THIOMETHOXAM EKTARA4GM1 LITER OF WATER",20.6095,83.1673
TITLAGARH,Cereals,2014,9,9,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN PADDY CROP","RECOMMENDED TO SPRAY THIOMETHOXAMEKTARA4GM15 LITER OF WATER",20.6095,83.1673
AGALPUR,Cereals,2014,9,10,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",20.6095,83.1673
LOISINGA,Cereals,2014,9,15,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN PADDY CROP","RECOMMENDED TO THIAMETHOXAM 4GM10 LITER OR FIPRONIL 15ML1 LITER OF WATER",20.6095,83.1673
SAINTALA,Cereals,2014,9,15,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN PADDY CROP","RECOMMENDED TO SPRAY FIPRONIL 15ML1 LITER OF WATER",20.6095,83.1673
SALEPUR,Cereals,2014,9,16,"Paddy Dhan",CUTTACK,"Plant Protection",nan,AGRICULTURE,ODISHA,"TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID SPRAY OF 1ML3LITRE",20.4686,85.8792
SALEPUR,Cereals,2014,9,17,"Paddy Dhan",CUTTACK,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED TO SPRAY FIPRONIL 5 SC 15 1 LITER OR THIAMETHOXAMEKTRA4GM10 LITER OF WATER",20.4686,85.8792
CUTTACKSADAR,Cereals,2014,9,27,"Paddy Dhan",CUTTACK,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED TO SPRAY THIAMETHOXAM EKTARA4GM10 LITER OF WATER",20.4686,85.8792
KAMAKHYANAGAR,Cereals,2014,2,22,"Paddy Dhan",DHENKANAL,"Plant Protection",nan,AGRICULTURE,ODISHA,"Rice tungro virus","Neem by applying Carbofuran 3 G  10 kgacre OR spraying 2  urea mixed with Mancozeb at 25 gmlit",20.8351,85.6022
GONDIA,Cereals,2014,9,20,"Paddy Dhan",DHENKANAL,"Plant Protection",nan,AGRICULTURE,ODISHA,"LEAF YELLOWINGTUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",20.8351,85.6022
KARLAMUNDA,Cereals,2014,8,25,"Paddy Dhan",KALAHANDI,"Plant Protection",nan,AGRICULTURE,ODISHA,"LEAF CURL  TUNGRO VIRUS","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",19.8266,83.0409
NARALA,Cereals,2014,9,27,"Paddy Dhan",KALAHANDI,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED TO SPRAY THIOMETHOXAM EKTARA4GM10 LITER",19.8266,83.0409
ANANDAPUR,Cereals,2014,9,21,"Paddy Dhan",KEONJHAR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN PADDY","RECOMMENDED TO SPRAY  THIAMETHOXAM 4GM10 LITER OR FIPRONIL 15ML1 LITER OF WATER",21.5,85.5
SARASKANA,Cereals,2014,8,7,"Paddy Dhan",MAYURBHANJ,"Plant Protection",nan,AGRICULTURE,ODISHA,"rice tungro virus in paddy","recommended to spray with Thiamethoxam 25 WDG 100ghaImidacloprid 178 SL 100mlha",21.9156,86.3962
KUCHINDA,Cereals,2014,8,26,"Paddy Dhan",SAMBALPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  100MLHECTARE SPRAY",21.5571,84.1529
JUJOMURA,Cereals,2014,9,24,"Paddy Dhan",SAMBALPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",21.5571,84.1529
DHANKAUDA,Cereals,2014,10,1,"Paddy Dhan",SAMBALPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",21.5571,84.1529
HEMGIR,Cereals,2014,9,10,"Paddy Dhan",SUNDARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",22.0605,83.9359
BHANDARIPOKHARI,Cereals,2014,9,8,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",20.9854,86.5934
BHADRAK,Cereals,2014,9,21,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"TUNGRO VIRUS","SPRAY TATMIDA 1ML3LT OF WATER",20.9854,86.5934
SONEPUR,Cereals,2014,10,19,"Paddy Dhan",SONEPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"TUNGRO VIRUS IN DHAN","RECOMMENDED THIOMETHOXAM  1GMLITRE SPRAY",20.8454,83.9091
TIRTOL,Cereals,2014,10,18,"Paddy Dhan",JAGATSINGHAPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",20.1801,86.3415
NUAPADA,Cereals,2014,9,17,"Paddy Dhan",NAWAPARA,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",21.1447,82.9432
KANTAMAL,Cereals,2014,9,12,"Paddy Dhan",BAUDH,"Plant Protection",KHARIF,AGRICULTURE,ODISHA,"Rice tungro virus RTSV RTBVin paddy crop","RECOMMENDED TO SPRAY THIOMETHOXAMEKTARA4GM15 LITER OF WATER",20.8416,84.3213
KANTAMAL,Cereals,2014,9,13,"Paddy Dhan",BAUDH,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED TO SPRAY THIAMETHOXAMEKTARA4GM1 LITER  COPPER OXYCHLORIDE 20GM  STREPTOCYCLIN 15GM  10 LITER OF WATER",20.8416,84.3213
BEGUNIA,Cereals,2014,6,11,"Paddy Dhan",KHORDHA,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS DISEASE","SPRAY IMIDACHLOROPRID 1ML3LIT WATER",20.0538,85.5023
BOLAGARH,Cereals,2014,9,18,"Paddy Dhan",KHORDHA,"Plant Protection",nan,AGRICULTURE,ODISHA,"Rice tungro disease : Rice tungro virus","Spray Two rounds of any one of the following insecticides Thiamethoxam 25 WDG 100gha Imidacloprid 178 SL 100mlha",20.0538,85.5023
NUAGAON,Cereals,2014,9,10,"Paddy Dhan",NAYAGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN DHAN","RECOMMENDED IMIDACHLOPRID  1ML3LITRE SPRAY",20.2394,85.0507
BARGARH,Cereals,2014,2,24,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"Rice tungro virus","Spray 2  urea mixed with Mancozeb at 25 gmlit",21.232,83.5653
PADAMPUR,Cereals,2014,7,5,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"Rice tungro virus","Imidacloprid 178 SL 100mlha",21.232,83.5653
BIJEPUR,Cereals,2014,10,9,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS","RECOMMENDED THIOMETHOXAM  1GMLITRE SPRAY",21.232,83.5653
PADAMPUR,Cereals,2014,10,21,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"TUNGRO VIRUS IN DHAN","RECOMMENDED THIOETHOXAM  1GMLITRE SPRAY",21.232,83.5653
BARGARH,Cereals,2014,12,31,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN PADDY","RECOMMENDED TO APPLY CARBOFURAN GRANULES  400 GM PER ACRE TO CONTROL RICE TUNGRO VIRUS IN PADDY",21.232,83.5653
BARGARH,Cereals,2014,12,31,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"RICE TUNGRO VIRUS IN PADDY","RECOMMENDED TO APPLY CARBOFURAN GRANULES  400 GM PER ACRE TO CONTROL RICE TUNGRO VIRUS IN PADDY",21.232,83.5653
KANCHIPURAM,Cereals,2014,1,1,"Paddy Dhan",KANCHEEPURAM,nan,KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",12.8796,79.7043
KANCHIPURAM,Cereals,2014,1,3,"Paddy Dhan",KANCHEEPURAM,nan,KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",12.8796,79.7043
ALANGAYAN,Cereals,2014,2,6,"Paddy Dhan",VELLORE,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","Spray profenophos 2 mllit",12.9022,79.0611
TIRUPPATTUR,Cereals,2014,3,17,"Paddy Dhan",VELLORE,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray profenophos 2mllit",12.9022,79.0611
UDUMALAIPETTAI,Cereals,2014,11,30,"Paddy Dhan",COIMBATORE,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray Two rounds of imidacloprid 178 SL 40mlacre",11.0018,76.9628
PULLAMBADI,Cereals,2014,12,10,"Paddy Dhan",TIRUCHIRAPPALLI,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray Two rounds of imidacloprid 178 SL 40mlacre",10.8071,78.6881
ORATTANADU,Cereals,2014,12,15,"Paddy Dhan",THANJAVUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray Two rounds of imidacloprid 178 SL 40mlacre",10.659,79.2014
ALANGULAM,Cereals,2014,1,16,"Paddy Dhan",TIRUNELVELI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray profenophos 2mllit",8.72031,77.7075
PULAL,Cereals,2014,2,18,"Paddy Dhan",THIRUVALLUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray profenophos 2mlneem oil 3mlteepal1mllit",13.2538,80.0563
VILLIVAKKAM,Cereals,2014,3,9,"Paddy Dhan",THIRUVALLUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","apply carbofuran 3-5kgac",13.2538,80.0563
KADAMBATHUR,Cereals,2014,7,28,"Paddy Dhan",THIRUVALLUR,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"Rice tungro virus","spray monocrotophos 2mllit",13.2538,80.0563
KPARAMATHY,Cereals,2014,11,18,"Paddy Dhan",KARUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray Two rounds of imidacloprid 178 SL 40mlacre",10.8218,78.3829
ODDANCHATRAM,Cereals,2014,12,13,"Paddy Dhan",DINDIGUL,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray Two rounds of imidacloprid 178 SL 40mlacre",10.4257,77.8157
KILVELUR,Cereals,2014,3,2,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","apply neem cake 50gm 100 gm sandac",10.6026,79.7619
KEELPENNATHUR,Cereals,2014,1,25,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray monocrotophos 1ml  carbendazim 1 gmlit",12.4289,78.9992
VANDAVASI,Cereals,2014,3,17,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","spray profenophos 2mllit",12.4289,78.9992
VANDAVASI,Cereals,2014,11,5,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray  imidacloprid 178 SL 40mlacre",12.4289,78.9992
TIRUVANNAMALAI,Cereals,2014,12,2,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray Two rounds of imidacloprid 178 SL 40mlacre",12.4289,78.9992
Madathukulam,Cereals,2014,12,14,"Paddy Dhan",TIRUPUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"rice tungro virus","recommended for Spray Two rounds of imidacloprid 178 SL 40mlacre",11.1672,77.3473
DINHATA-I,Cereals,2014,10,12,"Paddy Dhan","Cooch BIHAR","Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF RICE TUNGRO VIRUS IN PADDY","RECOMMENDED FOR SPRAY ACEPHATE 75SP  15 GM  2 LIT OF WATER",26.3224,89.4592
KANDI,Cereals,2014,4,2,"Paddy Dhan",MURSHIDABAD,"Plant Protection",JAYAD,AGRICULTURE,"WEST BENGAL","CONTROL OF TUNGRO VIRUS IN BORO PADDY","SPRAY ACEPHATE 75  WP  075 GMLITRE OF WATER",24.1746,88.2721
SAGARDIGHI,Cereals,2014,10,11,"Paddy Dhan",MURSHIDABAD,"Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF RICE TUNGRO VIRUS IN PADDY","RECOMENDED FOR SPRAY ACEPHATE 75SP  075 GM  LITER OF WATER",24.1746,88.2721
